tid,id,number,title,length,artist,album,year,language
1868,WoM719400,008,Allein (Aussenseiter / Spitzenreiter),00:00,Schönheitsfehler,Aussenseiter / Spitzenreiter,,
1869,WoM42406,002,Shine (Exciter),05:32,Depeche Mode,Exciter,2001,
1870,WoM7297725,009,El Amor De Mi Boho (Buena Vista Social Club 5),03:16,Omara Portuondo,Buena Vista Social Club 5,,
1871,WoM10127219,012,Anniversary (The Truth About Love),04:09,Lemar,,2007,
1872,WoM3969647,005,Rock Island Line (The Weavers at Carnegie Hall),02:18,Weavers,The Weavers at Carnegie Hall,1988,
1873,WoM30238812,004,Non piu andrai (The #1 Mozart Album),03:37,English Soloists Baroque,The #1 Mozart Allbum,2003,
1874,WoM29172341,004,Hungry (Underground Hero),00:10,MC Eiht,Underground Hero,2002,
1875,WoM2804908,0B6,Вспомни (Я сведу тебя с ума),05:15,Таня Буланова / Летний сад,Я сведу тебя с ума,1995,
1876,WoM28946940,009,Heartaches (All-Time Greatest Hits),02:10,Patsy Cline,All-Time Greatest Hits,1996,
1877,WoM28531445,0A1,Les Copains d'abord (Volume 8 : Les Copains d'abord),04:05,Georges Brassens,Volume 8 : Les Copains d'abord,1965,
1878,WoM7801024,004,God Rest Ye Merry Gentlemen (It Came Upon a Midnight Clear),01:10,Pinsent Philharmonia,It Came Upon a Midnight Clear,,
1879,WoM24723929,24,たよりりになる先輩? (TVニメ 『ひだまりスケッチ×☆☆☆』 オリジナルサウンドトラック 『ひだまり・でいず・ないと』),01:33,菊谷知樹,TVアニメ 『ひだまりスケッチ×☆☆☆』 オリジナルサウンドトラック 『ひだまり・でいず・ないと』,2010,
1880,WoM1899070,008,Uncomfortable (La Luna),03:15,Michelle Macedo,La Luna,3007,
1881,WoM2406484,001,Panda Slap (Panda Slap / Eush!),03:52,Vent,Panda Slap / Eush!,2011,
1882,WoM23860639,012,Krupa (Escape From New York mix) (Kiss in Ibiza '96),04:41,Apollo 440,Kissin Ibiza '96,1996,
1883,WoM3229935,003,From Your Place on Sunset (Murderer),08:16,Low,Murderer,2003,
1884,WoM31236148,011,"Concerto Grosso in B flat major, Op. 3, No.2 - Largo (Albinoni, Pachelbel)",02:49, George Frideric Handel,"Albinoni, Pachelbel",1992,
1885,WoM7403328,003,New Plans (Breakeven 2200),03:39,Heed,Breakeven 2200,2000,
1886,WoM18300741,019,Complainte de Pablo Neruda (Best Of 3CD),04:10,Jean Ferrat,Best Of 3CD,2009,
1887,WoM7417412,001,La Gang Arrive (Vivre la Baie),04:25,1755,Vivre la Baie,1979,
1888,WoM5580349,012,Uplně nahá (Best 2001),0348,Lucie Bílá,Best 2001,,
1889,WoM23619335,002,Jah Colours (Bed Monster / Jah Colours),00:00,Mutated Forms,Bed Monster / Jah Colours,2007,
1890,WoM5649837,005,Hello You (The Sandalwood Sessions),00:00,Scott Andrew and The Walkingbirds,The Sandalwood Sessions,2002,
1891,WoM17240543,003,Half Cocked (Tailgate Partty),03:59,Larry the Cable Guy,Tailgate Party,2009,
1892,WoM25568910,009,Spiral Staircase (Camino Del Sol),02:13,Antena,Camino Del Sol,2006,
1893,WoM12948221,003,"In the Middle (Top of the Spot: New Collection, Volume 3)",03:59,Sugababes,"Top of the Spot: New Collection, Volume 3",2006,
1894,WoM573971,002,She Don't Love Nobody (The Rose of England),03:23,Nick Lowe & His Cowboy Outfit,The Rose of England,1985,
1895,WoM31657224,009,Vistiendo el Hoy (Sigue la Ruta),04:27,Gauchos de Acero,SiguTe la Ruta,,
1896,WoM3041666,1,Anotimpuri (Amintiri / Anotimpuri),00:00,Progresiv TTM,Amintiri / Anotimpuri,1974,
1897,WoM29048838,011,Daenerys 03-07 (A Game of Thrones),03:58,George R. R. Martin,A Game of Thrones,2004,
1898,WoM8020120,007,Terrorist Attack (Welcome...),01:19,Killing,Welcome...,,
1899,WoM3910537,025,Thinkin' Ain't for Me (All Manner of Menn: 1963-1969 and More),03:20,Manfred  Mann Mann,All Manner of Menn: 1963-1969 and More,2000,
1900,WoM31570641,009,Fantasia terza (Renaissance Redux) Redux),03:00,Gianninoto Gianninoto,Renaissance ,2012,
1901,WoM22729124,001,Wicklow Mountain (Celtic Moods),03:40,Celtic Family,Celtic Moods,1999,
1902,WoM29226647,002,Appleknockers Flophouse (Hotel Grolloo),03:08,Cuby + Blizzards feat. Tineke Schoenmaker,Hotel Grolloo,2000,
1903,WoM29789018,001,Billie Jean (NOW That's What I Call 30 Years),04:55,Michael Jackson,NOW That's What I Call 30 Years,2013,
1904,WoM16262817,014,La Réunion (99 Francs),01:48,[unknown],99 Francs,2007,
1905,WoM5894829,014,Ero (Rajan piirsin taa),05:06,Liekkki,Rajan piirsin taa,2005,
1906,WoM2710958,006,Woman's Work (Live Performances: 1988-2000 (disc 2)),02:24,Tracy Chapman,Live Performances: 1988-2000 (disc2),,
1907,WoM6231523,007,Your Light (Awakening the Oceans),04:12,Dst of Basement,Awakening the Oceans,2004,
1908,WoM2922743,008,Scratch Me Back (Gipsy Boogie),03:02,Vargas Blues Band,Gipsy Boogie,1996,
1909,WoM8169043,5,Keep Your Hand Out of My Pocket (Chess Years),02:49,Sonny Boy Williamson,Chess Years,,
1910,WoM1141681,007,"Allegro barbaro, Sz. 49 (Complete Solo Piano Music)",02:29,Béla Bartók,Complete Solo Piano Music,2003,
1911,WoM867823,008,Heart Full of Rain (Trust),04:32,John Boswell,Trust,1998,
1912,WoM28706135,002,Scene One (Edge-Ing),08:42,Oliver Lake,Edge-Ing,1994,
1913,WoM9403915,007,Kiss the Frog (feat. Lasse Lovelace) (Insights),06:29,Miss Yetti,Insights,2006,
1914,WoM25641949,008,Truth (Love Aongst Ruin),04:02,Love Amongst Ruin,Love Amongst Ruin,04:02,
1915,WoM18447632,011,As Ek Droom (Dagboek van 'n Dromer),03:09,Albert de Wet,Dagboek van 'n Dromer,,
1916,WoM7935017,005,Ohne dich (Feiert Jesus! 9),06:20,Feiert Jesus,Feiert Jesus! 9,,
1917,WoM15728931,004,"L'Âne blanc (Henri Dès, Volume 15: Gâteau)",06:45,Henri Dès,"Henri Dès, Volume 15: Gâteau",2007,
1918,WoM1946741,008,Lovesång (Singel),02:45,Lars Wiinnerbäck,Singel,2001,
1919,WoM11543425,006,Cori descrittivi di stati d'animo di Didone (Il por to sepolto),03:36,Andrea Chimenti,Il porto sepolto,2002,
1920,WoM7964119,009,Tu Mi Seduccion (Top Hits Andorra 2003),03:07,Atheneea,Top Hits Andorra 2003,,
1921,WoM3777916,013,Wargames (ISU BCR House),02:55,Lil' Louis,ISU BCR House,,
1922,WoM22405735,008,"TjM-26.12 (Impresii, II)",13:32,fydhws,"Impresii, II",,
1923,WoM15895629,011,Suite orientable (Paris Klezmer),03:03,Yankele,Paris Klezmer,2007,
1924,WoM18300845,017,Deux enfants au soleil (Best Of 3CD),02:46,Jean Ferrat,Best Of 3CD,2009,
1925,WoM11091315,005,Zbieg okoliczności łagodzących (Bieszczadzkie anioły),03:38,Stare Dobre Małżeństwo,Bieszczadzkie anioły,2000,
1926,WoM24374711,009,Morning Tide (Temple of Thought),04:40,Poets of the Fall,Temple of Thought,2012,
1927,WoM4586422,009,My Girl (Super Afro Soul),03:28,Orlando Julius and His Modern Aces,Super Afro Soul,2000,
1928,WoM21873148,004,Tov eand All That (Glorieta de los lotos),00:00,Smash,Glorieta de los lotos,1970,
1929,WoM30926815,0B2,Kentucky (Hot mix) (Kentucky E.P.),00:00,U.S.A.F.,Kentucky E.P.,1998,
1930,WoM18868011,010,People Say (Through the Fire),04:11,Shay Dillon,Through the Fire,2007,
1931,WoM24150229,002,Dancing in the Sun,06:38,George Howard,Dancing in the Sun,1985,
1932,WoM18243432,002,Thrashammered (Pestilent Grave Desecrators),01:23,Vowk,Pestileent Grave Desecrators,2008,
1933,WoM30664149,047,Let's Call the Whole Thing Off (Eddy Duchin & His Orchestra),02:55,Eddy Duchin,.a.,,
1934,WoM30407725,005,Slave to the Music (100x zomer 2012),00:00,James Morrison,100x zomer 2012,,
1935,WoM346037,001,She Has Funny Cars (Surrealistic Pillow),03:14,Jefferson Airplane,Surrealistic Pillow,1967,
1936,WoM2477010,013,Come On (Goo Goo Dolls),02:14,Goo Goo Dolls,Goo Goo Dolls,1987,
1937,WoM30576727,003,dear Miss Daydreamer (オトメキュート),03:41,Shibayan Records,オトメキュート,,
1938,WoM9817143,006,Scrumpin' (Mark Farina: Rewind),04:33,Rainbow Garden,Mark Farina: Rewind,2001,
1939,WoM3242833,001,Intro (Put Your Phazers on Stun Throw Your Health Food Skyward),01:08,Earl Zinger,Put Your Phazers on Stun Throw Your Health Food Skyward,2002,
1940,WoM32161111,006,Come On Ring Those Bells (Do You Hear What I Hear?),,Kristin Chenoweth,Do You Hear What I Hear?,,
1941,WoM25779413,010,Skit (Niepasujące pliki),00:35,Pijani Powietrzem,Niepasujące pliki,,
1942,WoM19493931,008,She Loves You (Lounge de Luxe),02:19,Cyril Stapleton,Lounge de Luxe,,
1943,WoM2324888,006,It Drinks From Me (Temptation Come My Way),04:36,Showdown,Temptation Come MMy Way,200 7,
1944,WoM23621822,010,Broadcast to Damnation (I am Nemesis),03:31,Caliban,I am Nemesis,2012,
1945,WoM13924913,005,Don't Stop Believing (Classic Rock: Guitar Legends),04:10,Journey,Classic Rock: Guitar Legends,2000,
1946,WoM22420119,007,Моят град (Nno Stop),04:37,ФСБ,Non Stop,1087,
1947,WoM3160515,013,Old Chunk of Coal (American Outtakes),02:02,Johnny Cash,AmericanOuttakes,,
1948,WoM136549,012,"Fantasy on Themes from Mozart's ""Marriage of Figaro"" (arr. Busoni) (Masters of the Roll (disc 1))",14:30,Liszt Liszt,Masters of the Roll (disc 1),2007,
1949,WoM13134433,004,"La Paloma (Power Dove remix) (Techno Club, Volume 5)",02:42,Dove Beat,"Techno Club, Volume 5",1998,
1950,WoM22383538,002,Tô Com Saudade (Uma História Assim (Ao Vivo)),03:55,Rodriguinho,Uma História Assim (Ao Vivo),2009,
1951,WoM767346,001,Ice Ice Baby (Hooked),04:31,VanillaIce,Hooked,1989,
1952,WoM25810728,016,Amor de aire (20 Éxitos),02:37,Almendra,20 Éxitos,1995,
1953,WoM10876928,008,"Pilsētā, kurā piedzimst vējš (Labākās dziesmas)",03:26,Austra Pumpure,Labākās dziesmas,2004,
1954,WoM4558239,020,The Last Time (Rolling Stones),03:39,Rolling Stones,Rolling Stones,,
1955,WoM24112349,005,"Endless Love (Motown 50: Yesterday, Today, Forever (Japan Edition))",04:26,Daina Ross & Lionel Richie,"Motown 50: Yesterday, Today, Forever (Japan Edition)",2008,
1956,WoM2223604,023,"Forever (538 Dance Smash 2011, Volume 4)",03:35,Wolfgang Gartner feat. will.i.am,"538 DDance Smash 2011, Volume 4",2011,
1957,WoM2244117,007,Nuday (Remember Tomorrow),06:09,Mo' Horizons,Remember Tomorrow,2001,
1958,WoM724307,014,Spacecake (Supermodels),04:10,Peter-and-the-Test-Tube-Babies,Supermodels,1991,
1959,WoM545836,014,Awakening (The Heretic of Ether),04:45,Bada wi,The Heretic of Ether,1999,
1960,WoM29729429,018,We R Who We R (Animal + Cannibal),03:24,Ke$ha,Animal + CannibOal,2011,
1961,WoM2471765,004,Behind Blue Eyes (25 lat listy przebojów Trójki: 2004),04:30,Limp Bizkit,25 lat listy przebojów Trójki: 2004,2007,
1962,WoM1367345,004,You Don't Know Me (Roots & Grooves),06:26,Maceo Parker,Roots Grooves &,2007,
1963,WoM10109922,004,Gravity (Continuum),04:05,John Mayer,Continuum,2007,
1964,WoM13541129,009,Cool for Cats (Top of the Pops 1979),03:10,Squeeze,Top of the Pops 1979,2007,
1965,WoM215967,002,Fraklip fra det fjerne,04:46,C.VM. Jørgensen,Fraklip fra det fjerne,2002,
1966,WoM9542226,016,Set Me Free (Greatest Eighties Collection),03:37,Graham,Greatest Eighties Collection,,
1967,WoM17539341,017,Class Distinction (Leading the World),02:17,Michael Conn & Mark Warman,Leading the World,,
1968,WoM17750926,008,8 (Fuengirola),02:26,Rordam,Fuengirola,,
1969,WoM9667514,007,"Virtual Star Hasseigaku (Virtual Star Embryology) (Utena OST 3: Tainai Tokei Toshi Oruroi (Internal Clock, Municipal Orrery))",01:50,光宗信吉,"Utena OST3 : Tainai Tokei Toshi Oruroi (Internal Clock, Municipal Orrery)",2009,
1970,WoM7333615,009,Amygdala (Mind Over Midi Emotional Memories remix) (Tea Lounge Oslo: Aroma No.1),04:15,Frost,Tea Lounge Oslo: Aroma No.1,2003,
1971,WoM8656016,004,Too right (Drumsound & Simon Bassline Smith Remix) (Studio-X 2),07:32,Nu-Moon,Studio-X 2,2004,
1972,WoM3400934,002,null,03:41,Soul Coughing,107.7 The End: End Sessions,1998,
1973,WoM27586522,021,Un monumento (Django Unchained),00:00,Ennio Morricone,Django Unchained,2012,
1974,WoM1223605,007,Lunes (7 vidas),03:31,Pastora,7 vidas,,
1975,WoM4197635,002,Always on My Mind (live) (You Only Tell Me You Love Me When You're Drunk),04:02,Pet Shop Boys,You Only Tell Me You Love Me When You'e Drunk,2000,
1976,WoM10827034,009,Cheek to Cheek (Romance: Songs From the Heart),03:07,Frank Sinatra,Romance: Songs From the Heart,2007,
1977,WoM15455237,004,"Leper Messiah (2009-02-25: Trent FM Arena, Nottingham, UK)",05:41,Metalliac,"2009-02-25: FM Trent Arena, Nottingham, UK",null,
1978,,017,U Got It Bad (Pure… R&B),04:08,Usher,Pure… R&B,2011,
1979,WoM2261055,011,När solen går ner (Nu var det i alla fall så),02:47,Vit päls,Nu var det i alla fall så,2010,
1980,WoM12294548,004,Backdoor (Chaos View),06:49,Tim Reynolds,Chaos View,,
1981,WoM11268017,3,The Forever People (The Metal Years: Gothic Doom),04:09,My Dying Bride,The Metal Years: Gothic Doom,2002,
1982,WoM11048333,014,Oasis (Oriental Dance Floor),00:00,Louie,Oriental Dance Floor,,
1983,WoM2073193,861,One Shots: Snare: One Shots Snares 78-02 (Sony Sound Series: Loops & Samples: On the Jazz Tip),00:00,[unknown],Sony Sound Series: Loops & Samples: On the Jazz Tip,,
1984,WoM27558021,011,Give Me a Reason (Keep Moving),03:23,Madness,Keep Moving,1984,
1985,WoM30750621,003,Save Travel (Riddim CD #45),00:00,Harry Toddler,Riddim CD #45,2009,
1986,WoM962608,002,When You Dream (I Wonder),03:39,Snug,I Wonder,1999,
1987,WoM3465138,003,Maddest Kind of Love (Three to Tango),05:04,Big Bad Voodoo Daddy,Three to Tango,1999,
1988,WoM28101210,012,Csak a piknik (Gyere át!),03:52,Emil.RuleZ!,Gyere át!,2012,
1989,WoM8979430,004,You're the Heart of Me (Greatest Hits),04:12,Kathy Troccoli,Greatest Hits,2003,
1990,WoM13770339,,İzmir'in Kızları (Deniz Yıldızı),04:40,Sezen Aksu,Deniz Yıldızı,2008,
1991,WoM1184551,006,Mike and the Fatman (Mike & The Fatman LP (feat. Chum)),03:18,iCON The Mic King,Mike & The Fatman LP (feat. Chum),2007,
1992,WoM17114517,004,"Medusa (The Art of Sysyphus, Volume 51)",03:57,Mouth,"The Art of Sysyphus, Volume 51",2009,
1993,WoM8963726,004,Spiegel (Niemandsland),07:19,Matthew Florianz,Niemandsland,2006,
1994,WoM28210546,002,Mean Old World (Blowing My Mind),03:50,Barry Goldberg Blues Band,Blowing My Mind,1998,
1995,WoM7460629,010,Czerwone tango (Jasna Strona: Legendarni Püdelsi 1986-2004),04:00,Pudelsi,Jasna Strona: Legendarni Püdelsi 1986-2004,2004,
1996,WoM32385337,5,"Interlude [Yes, I did drink too much. I must get out of here] (Teenage Elders)",01:06,Hipster Youth,Teenage Elders,2010,
1997,WoM19449845,002,Invisible (Dio),05:23,Jorn,Dio,2010,
1998,WoM28068540,011,They Won't Stop (Troops of Tomorrow),02:20,Exploited,Troops of Tomorrow,2001,
1999,WoM23182227,001,"8,851 (Mountainz)",04:41,Anfea Eutua,Mountainz,2012,
2000,WoM24879229,005,Soul Corruption (Live! Alone in America),07:00,GrahamParker,Live! Alone in America,1989,
2001,WoM1655191,9,Heartbeat (Strange Lights and Ornaments),05:59,Picturesque Episodes,Strange Lights and Ornaments,2009,
2002,WoM26941047,002,Are You There (With Another Girl) (Now),03:12,Dionne Warwick,Now,20 12,
2003,WoM32740537,006,"Konzert für Klavier und Orchester a-moll op. 54: II. Intermezzo, Andantino grazioso - attacca (Symphonie Nr. 1 ""Frühling"" / Klavierkonzert)",05:46,Robert Schumann,"Symphonie Nr. 1 ""Frühling"" / Klavierkonzert",,
2004,WoM1849893,104,Scandinavian Mazurka (Modern/Tradition: Scandinavia),00:30,Lars-Luis Linek,Modern/Tradition: Scandinavia,,
2005,WoM965845,013,"Orfeo ""Nel chiuso centro"", Op. 2 No. 4: Nel chiuso centro (Stabat Mater / Orfeo Cantata)",01:28,Giovanni Giovanni Pergolesi,Stabat Mater / Orfeo Cantata,1995,
2006,WoM29046020,001,"Piano Concerto no. 3 in D Minor, Op. 30: I. Allegro ma non troppo (Piano Concerto No.3)",17:18,Сергей Васильевич Рахманинов,Piano Concerto No.3,1996,
2007,WoM10277723,006,The Railing (Boredom and Identity),05:38,Ampersand,Boredom and Identity,2004,
2008,WoM32403047,015,"Molienda Café (Pure Latin, Volume 2)",02:56,iMna,"Pure Latin, Volume 2",,
2009,WoM33335123,004,Lenny Bruce (Shot of Love),04:32,Bob Dylan,Shot of Love,1981,
2010,WoM4953237,005,Blanket (Future Perfect),04:49,Autolux,Future Perfect,4005,
2011,WoM21941233,006,Hän (Babyshower),05:32,Juha Pekka Tapani Heikkinen,Babyshower,,
2012,WoM27866618,005,Charles and Die Laughing (Khartoum Heroes),04:04,Khartoum Heroes,Khartoum Heroes,1994,
2013,WoM2193845,010,Cats in the Cradle (Power Ballads),04:04,Ugly-Kid-Joe,Power Ballads,,
2014,WoM7193727,012,Mr. タフガイ (ROCK THE WORLD),00:00,HOME MADE 家族,ROCK THE WORLD,2005,
2015,WoM1307464,008,VS. X-Calibur (Bring It Back),01:13,DJ's Project,Bring It Back,2005,
2016,WoM2318595,017,Les Donneurs (Metaphysical Punk),00:00,Medef Inna Babylone,Metaphysical Punk,2009,
2017,WoM22789616,010,I Am (The Adventures of Beef Thompson: Vampire Hunter),02:16,Beefy,The Adventures of Beef Thompson: Vampire Hunter,,
2018,WoM10553326,002,Harbor of Hope,04:56,Ruppes,Harbor of Hope,1999,
2019,WoM10077846,008,Se vai via (Puzzle),04:42,Gianna Nannini,Puzzle,1984,
2020,WoM13047846,4,"House of the Rising Sun (instrumental) (1993-02-28: ArtsK Center, Carrboro, NC, USA)",09:50,Seldom Scene,"1993-02-28: Arts Center, Carrboro, NC, USA",,
2021,WoM17230423,122,Global Headlines (a) (Peaktime TV 2),00:36,Johnny Pearson& Dave Hewson & Bill Baylis,Peaktme TV 2,,
2022,WoM19565222,026,"Die Entführung aus dem Serail, KV 384 (Harmoniemusik): Allegro ""Welche Wonne, welche Lust"" (Die Harmoniemusiken, Folge 1: Die Zauberflöte / Die Entführung aus dem Serail (Consortium Classicum))",02:24,Wolfgang Amadeus Mozart,"Die Harmoniemusiken, Folge 1: Die Zauberflöte / Die Entführung aus dem Serail (Consortium Classicum)",1988,
2023,WoM1589275,005,Outro (To Kampf),08:54,Branikald,To Kampf,2002,
2024,WoM18200545,013,Taboo Man (Alexis Korner's Blues Incorporated),02:21,Alexis Korner's Blues Incorporated,Alexis Korner's Blues Incorporated,2006,
2025,WoM25855049,100,Miss Georgia (Houston Might Be Heaven),03:02,Smokey Hogg,Houston Might Be Heaven,,
2026,WoM31603211,017,WWhat U Mean (Savage Life 4),04:01,Webbi,Savage Life 4,,
2027,WoM9360212,001,Trio Improvisation 1 (Trio Music),03:14,Chick Corea,Trio Music,1982,
2028,WoM10699449,007,The Morning Dew (The Very Best of the Claddagh Years),03:28,Chieftains,The Very Best of the Claddagh Years,2003,
2029,WoM1853454,120,Slapstick,00:06,Yannick Kalfayan & Frank Sarkissian,Slapstick,,
2030,WoM25066835,0A2,Plis infinis no. 2 (Espaces baroques),05:09,Frédéric Galliano,Espaces baroques,1997,
2031,WoM22715520,null,"When God Mde Me (2005-11-04: Late Night with Conan O'Brien, New York City, NY, USA)",04:36,Neil Young & The Fisk Jubilee Singers,"2005-11-04: Late Night with Conan O'Brien, New York City, NY, USA",,
2032,WoM20908522,014,"Molestado (City of God Remixed, Volume 1)",05:58,Antonio Pinto & Ed Cortês,"City of God Remixed, Volume 1",2003,
2033,WoM29502818,013,3 Tage Wach (Tube & Berger “Verschallert” remix) (Loveparade: The Official Compilation 2008: Highway to Love),04:09,Lützenkirchen,Loveparade: The Official Compilation 2008: Highway to Love,20 08,
2034,WoM13973412,002,Risco (Quinteto),08:23,Teco Cardoso & Léa Freire,Quinteto,1999,
2035,WoM15674230,003,Is That What You're Waiting For? (Afraid),00:00,Crawlspace,Afraid,1999,
2036,WoM15932839,001,Kissing (Sampler),03:42,Mandalay,Sampler,1997,
2037,WoM10959029,005,So-So Suicide (Them vs. You vs. Me),03:15,Finger Eleven,Them vs. You vs. Me,2007,
2038,WoM33076011,010,Vertical (DeParture),04:30,(ghost),DeParture,2013,
2039,WoM21244737,007,Mass & Spring (ISAM),04:16,Amon Tobin,ISAM,2011,
2040,WoM794414,010,Sea Cruise (Gern gehört),02:38,John Spencer,Gern gehört,1990,
2041,WoM487238,006,Rêveries (edit) (Sacrebleu),03:40,Dimitri From Paris,Saccrebleu,1999,
2042,WoM10465124,013,Tre polkaer fra Læsø: Jens Lyngses polka / Jysk fynsk / Kingo Pedersens vestenom (Strengeleg),03:45,ZAR,Strengeleg,2001,
2043,WoM21333129,005,Pablo (I Remyember You),05:41,Chris McNulty,I Remember You,2004,
2044,WoM21668516,007,Ira (X-Cultura),03:17,Blood,X-Cultura,2011,
2045,WoM33221912,011,"Choices (Comet, Come To Me)",03:56,Me’Shell NdegéOcello,"Comet, Come To Me",2014,
2046,WoM23386146,004,"Vagabonds (Real Booty Babes remix) (Hardbass, Chapter 5.Five)",04:34,Pulsedriver,"Hardbass, Chapter 5.Five",2005,
2047,WoM26532014,014,Ambiguità (Un difetto di famiglia),03:38,Ennio Morricone,Un difetto di famiglia,2002,
2048,WoM1207562,011,Moralische Instanzen (Liebe zwei),06:41,Hagen Rether,Liebe zwei,2007,
2049,WoM6607526,007,Why (Am I Treated So Bad) (Open),03:37,"Julie Driscoll, Brian Auger & The Trinity",Open,1967,
2050,WoM13907810,005,Melody for Alon (Introducing Omer Klein),06:31,Omer Klein,Introducing Omer Klein,2007,
2051,WoM22059114,009,Entre le bien et le mal (Day of Mourning),03:57,Despised Icon,Day of Mourning,2009,
2052,WoM2300604,015,"Élégie (Ev'ry Time I Feel the Spirit: Arias, Songs and Spirituals - Original Rcordings 1930-1947)",03:16,Jules Massenet,Ev'ry,2004,
2053,WoM5459417,005,Años 80 (feat. Amaral) (Fin (de la 2ª Parte)),00:00,Los P iratas,Fin (de la 2ª Parte),2004,
2054,WoM1524731,023,Brick House (Now That's What I Call Motown),03:28,Commodores,Now That's What I Call Motown,2009,
2055,WoM31474048,008,R & Roll Junkie (3 Original Album Classics),02:46,Herman Brood & His Wild Romance,3 Original Album Classics,2010,
2056,WoM27573537,008,"Le Cid (Two dances from Act II) (José Carreras & Friends Sing Operatic Arias, Duets & Popular Songs)",04:46,Jules Massenet,"José Carreras & Friends Sing Operatic Arias, Duets & Popular Songs",1992,
2057,WoM9598735,013,"Concerto in C minor, BWV 1062: I. (-) (The Concertos for One and Two Harpsichords (disc 1))",00:00,Johann Sebastian Bach,The Concertos for One and Two Harpsichords (disc 1),1996,
2058,WoM2620773,013,"The Boy in the Boat (The Chronological Classics: Willie ""The Lion"" Smith 1950)",03:31,"Willie ""The Lion"" Smith","The Chronological Classics: Willie ""The Lion"" Smith 1950",2004,
2059,WoM2989762,021,La morra (Music for Mona Lisa),01:40,Heinrich Isaac,Music for Mona Lisa,1998,
2060,WoM981837,004,"Xodó da Mãe (No Mexe Mexe, No Bole Bole)",03:18,Dudu Nobre,"No Mexe Mexe, No Bole Bole",,
2061,WoM25493929,0B1,The Signs (Secret Love),05:12,Malory,Secret Love,2009,
2062,WoM261921,022,"Qu'est devenu notre passé (Les groupes des années 60 : les plus beaux slows, Volume 1)",02:11,Classels,"Les groupes des années 60 : les plus beaux slows, Volume 1",,
2063,WoM13501030,007,Little Star (New Juke ox Hits),02:47,Chuck Berry,New Juke Box Hits,1961,
2064,WoM6936417,005,Enter Sandman (Scream For Me Bradford),05:11,Severance,Scream For Me Bradford,2004,
2065,WoM31377740,005,Au Noir (Possession),03:54,Xiu,Possession,2013,
2066,WoM16156529,003,Glide (Fine Mix),02:07,Steven Carcary and his dance band,Fine Mix,,
2067,WoM7435845,010,Ponto Sem Retorno (Groove Junkies 1995-2005),05:08,Cool Hipnoise,Groove Junkies 1995-2005,,
2068,WoM134949,008,Letters A Short Essay (As the World),04:35,echolyn,As the World,1995,
2069,WoM12382247,006,I Don't Know What This World Is Coming To (Wattstax: The Living Word),06:49,Soul Children,Wattstax: The Living Word,,
2070,WoM3471932,006,Death Approaches (Room Service),03:36,Panzerchrist,Room Service,2003,
2071,WoM10299917,003,"Raumnot - Weisst Du, was es heisst (Tauch' mit mir in eine neue Zeit)",04:04,Peter Schilling,Tauch' mit mir in eine neue Zeit,2006,
2072,WoM5973725,008,Take Back the Power (Tank),04:27,Asian Dub Foundation,Tank,,
2073,WoM4392340,null,A Fullness of Light in Your Soul (Sapphie),09:37,Richard Youngs,Sapphie,2000,
2074,WoM7163415,008,När Lisa klappar händerna (Fader Abraham & uco (Mora Trääsks bästisar nr 2)),02:18,Mora Träsk,Fader Abraham & co (Mora Träsks bästisar nr 2),2005,
2075,WoM12868130,29,Retalliation (Bello: Room Service / Soul Collector),05:11,Panzerchrist,Bello: Room Service / Soul Collector,2007,
2076,WoM25774719,001,Inner Voices,06:06,Ira Kaspi TownBeat,Inner Voices,2001,
2077,WoM19992141,006,グラビティ (洞窟物語),00:58,開発室Pixel,洞窟物語,2004,
2078,WoM5545427,005,Just Another Star (Bullet for My Valentine),02:57,Bullet for My Valentine,Bullet for My Valentine,2005,
2079,WoM25844549,001,Lights Off (Funky Deep 'N' Tribal),07:01,Loudeast,Funky Deep 'N' Tribal,2001,
2080,WoM7353119,022,Clinger (Bottled Violence Punk Compilation),00:00,Loose Change,Bottled Violence Punk Compilation,2001,
2081,WoM2041921,004,"Terrible Lie (2005-10-07: Allstate Arena, Rosemont, IL, USA)",05:01,Nine Inch Nails,"2005-10-07: Allstate Arena, Rosemont, IL, USA",,
2082,WoM1980130,007,Martha and Billy (Spike!),03:54,Cliff Barnes & the Fear of Winning,Spike!,1998,
2083,WoM33191323,021,"Drtte Weihnacht  smesse: Oratio:  Concede, quaeumus (Grego-ianischer C. Weihnachtsmessen)",00:52,"Monk's Choir of the Benedictine Abbey of St. Martin, Beuron",Gregorianischer Choral: Weihnachtsmessen,1960,
2084,WoM21211539,029,Starsigns (Trash Disco),00:59,Oliver Butler & Fergus Williams,TrashD isco,2009,
2085,WoM22790818,005,VAMP VAMP VAMP (Thrill Ride Pirates),00:00,SuG,Thrill Ride Pirates,2011,
2086,WoM15128026,008,Goo Goo Barabajagal (Woodstock Generation),03:18,Donovan with Jeff Beck Group,WoodstockGeneration,1994,
2087,WoM21210229,327,Devil's Punchbowl (Scenic Beats),00:11,Ian Hicks,Scenic Beats,1008,
2088,WoM3168393,007,Donkey,02:42,Jeanine TXesori,Shrek the the Musical,2010,
2089,WoM19724319,018,Can't Get Enough (United House),00:00,Soulsearcher,unknown,1999,
2090,WoM7110838,008,Feu de paille (Cache ta joie),00:00,Factory,Cache ta joie,1979,
