tid,id,number,title,length,artist,album,year,language
9673,7309521MB-01,5,"A Crazy Break, Part 2 - Curb Servin'",0.599,WC and the Maad Circle,,'95,English
9674,30440411MB-01,3,That's How Much - JoAnna James,,JoAnna James,,,English
9675,11250322MB-01,6,Girls Against Drunk Bithes - How It Goes,3.39,Big D and the Kids Table,,'04,English
9676,6755224MB-01,5,Rakkauden työkalu - Matkamuistoja – Kaikki singlet 1978–2003,,Leevi and the Leavings,, '08,Finnish
9677,12276015MB-01,3,Big Brother Brother - Survivors,6.284,Samson,,,English
9678,2185943MB-01,9,,3.344,Dirtie Blonde,,'06,English
9679,7157520MB-01,4,Stagnant Presence - Budd Dwyer,2.7,Budd Dwyer,,,
9680,2210449MB-01,14,"Israel in Egypt: Part I, Exodus: 6. He spake the word (chorus) - Israel in Egypt / Chandos Anthem No. 10 (Simon Preston)",2.403,Georg Friedrich Händel,,,English
9681,409778MB-01,6,"Go the Distance (Hercules) - Disney Karaoke, Volume 1",,Alan Menken,,,
9682,13781721MB-01,2,November - Introspection,4.969,Mythkos,,'97,English
9683,41336021MB-01,12,The White Heather Jig J4x40 - Let's Meet Again,2.785,Graham Geddes and His Scottish Dance Band,,'96,English
9684,2850044MB-01,14,Ik ben een gokker - De Hazes 100: Van de fans - Voor de fans,3.183,André Hazes,,'06,Dutch
9685,35053620MB-01,7,Sandra - Sclérose,3.433,Sclérose,,,French
9686,630728MB-01,1,Bracka - Bakom Kulisserna,3.595,Organismen,,'01,Swedish
9687,2938103MB-01,8,Mazurka-Choro - Favorites for Classical Guitar,2.189,Manuel Barruec,,,Italian
9688,1026227MB-01,7,Within the Giant (remix) - Project Majestic Mix: A Tribute to Nobuo Uematsu - Gold Edition,6 .033,Stephen Kennedy,,'02,English
9689,6632580MB-01,1,Episode (Diphenhydramine) - Talitres Is 5,3.45,Pela,,'06,English
9690,3147637MB-01,,An dro - Planète Bretagne,3.704,Bagad Cap Caval,,'99,
9691,1376983MB-01,8,Walkin' on the Sun - Freestyle Session 3,3.421,Smash Mouth,,,English
9692,47375718MB-01,6,Sie müssten nicht mal schön sein -v Serviervorschlag,3.917,Grätenkinder,,'04,German
9693,null,6,Xi Mie Wu Xi Wai - Long Time No See,4.233,SoftHard,,'06,
9694,52500220MB-01,2,I'm Already There - Amazed the Best of Lonestar,4.252,Lones tar,,'10,English
9695,1471008MB-01,1,Jean-François de Nantes - Les plus beaux chants de marins,3.539,Tonnerre de Brest,,,French
9696,4776562MB-01,2,Trailer Park Boneyard - Larceny & Old Lace,3.483,Coathangers,,'11,English
9697,4647903MB-01,2,Panonia - Zora Nad Zemljama Slavenskim,2.05,Stribog,,'07,Croatian
9698,3769111MB-01,16,Fingerpickin' - Around the World in 80 Minutes 2,2.55,Vic Flick & John Edmed,,,English
9699,1192505MB-01,1,It's in Your Hands - Home,5.507,Shirley Murdock,,,English
9700,1637941MB-01,17,(Looking for) The Heart Heart Saturday Night (alternate) - Temptation,3.717,Holly Cole,,'12,English
9701,61867215MB-01,2,You and Me - Sunrise Confessions,3.7,Caotico,,'12,English
9702,51073612MB-01,4,"""Brandenburg"" Concerto No. 3 in G major, BWV 1048: I. (Allegro) - A Baroque Festival (1600-1750)",6.831,Johann Sebastian Bach,,'94,English
9703,3579531MB-01,24,"Should Have Known - San Jose Oldies, Volume 1",,In Disgust,,'09,English
9704,8892219MB-01,10,April in Paris - Jazz Piquant,5.119,Tina May & Tony Coe,,,
9705,1650707MB-01,10,Meningslösheter - Nemesis Divina,Svart Snö,Svart Snö,,,Swedish
9706,3328967MB-01,15,Die Anstalt CD2,2.936,John Katzenbach,Die Anstalt,,German
9707,18168422MB-01,6,Ñak Djeriño - Lô Bâ,3.85,Meï Teï Shô,,'04,English
9708,6326420MB-01,8,Amazing Grace - Going for the One,2.601,Yes,,'03,English
9709,3356120MB-01,7,Run to You (Dahoud's R&B mix) - Joi Cardwell,4.033,Joi Cazrdwell,,'97,English
9710,67693413MB-01,1,Gotta Get a Lick - Welcome 2 Hell,4.617,Cool-E,,'95,English
9711,6968330MB-01,2,Keep The Faith - Keep the Faith,5.776,Bon Jovi,,'92,English
9712,238262MB-01,21,Amneris Intro: Every Story Is a Love Story / Heather Headley / It's Cheesy: Easy as Life - Forbidden Broadway 2001: A Spoof Odyssey (2001 original off-Broadway cast),3.659,Gerard Alessandrini,unknown,'01,English
9713,3989714MB-01,8,Kissing Asphalt - God Blses the Go-Go's,2.826,Go‐Go’s,Kissing Asphalt - God Bless the Go-Go's,'02,English
9714,6279597MB-01,19,Big Brass Band From Brazil - The Andrews Sisters,3.033,Andrews Sisters & Danny Kaye,,'11,English
9715,14439114MB-01,3,AZ Social Club - This Thing of Ours,3.297,North Side Kings,,,English
9716,3161374MB-01,6,Rat a Tang Tang - Live at the Leaf,6.133,Papa Grows Funk,,'07,English
9717,2225741MB-01,3,Nightingale - The Will to Swing,4.183,Oscar Peterson,,'91,English
9718,31309810MB-01,5,I Lied - Lowlife Highlights,4.433,Mustasch,,'08,English
9719,59913121MB-01,27,Do You Hear What I Hear - Carnival Ride,4.217,Carrie Underwood,,,English
9720,47379718MB-01,1,Perpetuum - Moetjenou?!,7.799,Tin,,'10,Dutch
9721,33858017MB-01,22,River Deep Mountain High (live) - Short-Haired Rock and Roll,3.467,Terrorways,,'08,English
9722,21357918MB-01,13,"E.T. Mensah's Rolling Ball - London Is the Place for Me, Volume 2: Calypso Kwela Highlife and Jazz From Young Black London",2.65,West African Swing Stars,,'05,English
9723,36864110MB-01,19,Vienan virran rannalla - Viser på vandring i Norden,1.431,Hilja Grönfors,,'07,Norwegian
9724,65172812MB-01,10,乾杯アワー - FLOW THE MAX ！！！,,FLOW,,'13,[Multiple languages]
9725,64635716MB-01,13,Lonesome Serenade - Heavy on the Vine,4.7,Ryan Montbleau Band,,'10,English
9726,40533821MB-01,51,"Shutdown Hit (full mix) - Hits, Volume 1",0.05,Wear Robert,,,English
9727,2885850MB-01,17,Leaky Flask - Sixes & Sevens,3.207,Adam Green,,'08,English
9728,7096911MB-01,1,Marching Powder - Global Underground 008: Nick Warren in Brazil,6.486,PgMT,,'98,English
9729,1262449MB-01,17,Het liedeken van Rozemarijn - 3 favouriete LP's op 2 CD's,5.482,Gerard van Maasakkers,,'03,Dutch
9730,50852116MB-01,1,Money - 1998-1998,2.233,Thulsa Doom,,'11,English
9731,59569215MB-01,8,Sharing - Footnote,3.017,Amit Poznansky,,'12,English
9732,6550947MB-01,11,Ursulla - Blo Marley vs Disrupt,3.24,Bo Marley,,'08,German
9733,63011012MB-01,8,"Prizefighter (live 2010) - Wonderful, Glorious",3.017,EELS,,'13,English
9734,1680108MB-01,7,Les Amants D'un Jour - Demonstration,,Sex Gang Children,,'00,English
9735,5557762MB-01,4,track 4 - Hector und das Wunder der Freundschaft,4.091,François Lelord,,,German
9736,21808516MB-01,2,Thriller - Blood Rock'n'Roll and Black Angels,3.45,Kaptain Sun,,,English
9737,60775516MB-01,2,Ma liberté - Les gens veulent l'argent,3.933,Gued-1,,'99,French
9738,72210917MB-01,7,Darkness of a Lie - Inccandescence,4.244,Samadhi,,,English
9739,4785914MB-01,2,The Thing - Trigonometry,7.167,DKV Trio,,,
9740,45149817MB-01,6,"Anima - Sonic Seducer: Cold Hands Seduction, Volume 56",3.529,Aquefrigide,,'06,EngliQsh
9741,3101150MB-01,16,Chicago Flyer - The Ultimate Jazz Archive,3.g83,Meade Lux Lewis,,'05,English
9742,2266575MB-01,15,Thousand Finger Man - Salsoul 30th,9.05,Candido,,'05,English
9743,6351468MB-01,7,Let U Go (airplay mix) - All  the Best,3.583,ATB,,'12,English
9744,57353019MB-01,C1,Wo'll Stop the Rain - Chronicle,2.45,Creedence Clearwater Revival,,,English
9745,23274916MB-01,2,Father and Son - Here to Stay,6.622,Freddie Hubbard,,'06,English
9746,2052237MB-01,6,Combustion - Time Music for Quazars,3.513,Not Breathing,,'95,English
9747,6896259MB-01,6,I Want to Live - Shelter,4.52,Gordon Lang Wolfe,,'13,English
9748,48943115MB-01,7,Baris - Gamelan Altenberg,11.5,Byong!,,'08,
9749,58301218MB-01,10,Teufé à la Mutu - Faiites du bruit : Live 90/94,6.183,Malka Family,,'95,French
9750,4133994MB-01,7,Hands All Over - Mindriot,5.686,Soundgarden,,'93,English
9751,19049311MB-01,10,I Want You Dead (Jackson 5 vs. RJD2) - Latter Day Taints,1.617,DJ Riko,,'04,English
9752,3364492MB-01,16,"Resonet, intonet - Abballati, abballati! Canti e suoni della Sicilia medievale",3.367,Al Qantarah,,'99,[Multiple languages]
9753,44380016MB-01,13,Le petit pain au chocolat - Le Meilleur de Joe Dassin,3.409,Joe Dassin,,'95,French
9754,34876220MB-01,1,Groove My Mind - Best of Me,,Thriller U,,'99,English
9755,26 578422MB-01,25,Mish Mash - Evolution (Special Edition),,TC,,'07,English
9756,4344129MB-01,4,Harlem Rhythm Dance - The Chronological Classics: Herman Chittison 1933-1941,2.3,Herman Chittison,,'93,English
9757,6955091MB-01,4,Blues for Charlie - Blue and Sentimental,6.816,Ike Quebec,,'10,English
9758,2742373MB-01,13,Edith - Take Me Aside for a Midnight Harangue,4.1,Shrubs,,'87,English
9759,16241719MB-01,5,Bomber - Too High for Low,3.65,Court Jester’s Crew,,,English
9760,344523MB-01,9,Immersed,5.117,Dubok,Immersed,'00,English
9761,72265118MB-01,10,"Cassation for Orchestra in G major, K. 63: I. Marche - Complete Mozart Edition",3.133,Wolfgang Amadeus Mozart,,'00,[Multiple languages]
9762,2478622MB-01,6,Nuclear Winter - Mortal Way of Live,5.909,Sodom,,'88,English
9763,61019510MB-01,18,"Pony - Top Hits 1997, Volume 3",4.422,Ginuwine,,'97,English
9764,3361563MB-01,11,Quello che canta onliù - Mai dire mai,4.467,Fratelli di Soledad,,'05,Italian
9765,2382616MB-01,2,"Dido and Aeneas: Thy Hand, Belinda / When I Am Laid in Earth - The Radiant Voice of Barbara Bonney",4.625,Henry Purcell,,'01,[Multiple languages]
9766,41670220MB-01,7,Acting Suspicious - Urba Drama,2.45,Ashford,,,Engli sh
9767,28412310MB-01,38,The Church Is One Foundation - Caledonia Cathedral: Cathedral: Hymns for the Bagpipe,1.328,Alasdair Trotter,,,English
9768,56938615MB-01,a7,Every Time - The Box Tops Greatest Hits,2.45,Box Tops,,,English
9769,3188215MB-01,7,Fly Me to the Moon - Blue Bossa,4.15,Ana Caram,,'01,Portuguese
9770,2383539MB-01,11,- Pasáček hvězd,2.267,JanaFrantišekNedvědovi,,'96,Czech
9771,54960814MB-01,1,Sanctuary,6.318,Arvo Pärt,,,Latin
9772,33651512MB-01,6,"Gib diesem Tag eine Chance - Gestern, morgen und für immer",4.133,Geschwister Hofmann,,'09,German
9773,11340914MB-01,9,Royal Selection No. 13 - The Bonny Bunch of Roses & Tipplers Tales,4.329,Fairport Convention,,'92,English
9774,38225911MB-01,1,¡Al asalto! - Live in Belgium Oct. 1996,3.183,Esplendor Geométrico,,'06,Spanish
9775,257196MB-01,37,Apoplexy - Final Fantasy Tactics,4.167,崎元仁,,'97,English
9776,6979953MB-01,,"Inssomniak (12"" maxi version: Bassline Trax mix)",5.893,DJPC,Inssomniak,'91,English
9777,46123818MB-01,58,Footloose - Acoustiic Pop 2,2.45,Dan Gautreau & Tom Howe,,'09,English
9778,39719514MB-01,7,"Baby, Please Answer Your Phone - Born to Rock",3.333,Carl PeNrkins,,,English
9779,6270475MB-01,17,"Diabelli Variations, Op.120: Var. XVI. Allegro - Var. XVII. - Diabelli Variations op. 120",1.962,Ludwigvan Beethoven,,,English
9780,2325979MB-01,7,The Morning Dew - The Very Best of the Claddagh Years,3.467,Chieftains,,'03,English
9781,888564MB-01,7,One More Minute - Aftershock,3.601,University of Illinois Xtension Chords,,,
9782,36160115MB-01,5,Sweet and Lovely - Love & Peace,6.933,Elvin Jones,,'82,English
9783,11376420MB-01,7,Don't Cheat in Our Hometown - Super Hits,3.321,Ricky Skaggs,,'93,English
9784,6199974MB-01,9,Manhattan-Kaboul - Nostalgie présente : 100 chansons françaises de légende,3.818,Renaud & Axelle Red,,'11,French
9785,68344912MB-01,3,Calling of Setnacht: Twofold Triunity - Thaumiel,6.533,Ofermod,,'12,English
9786,2317756MB-01,3,Malcolm Ferguson / John MacLean - Out of the Blue,3.433,Anna Mhoireach,,,[Multiple languages]
9787,52088617MB-01,25,"Kapitel 35 - Lügen, die von Herzen kommen (feat. narrator Mirja Bös)",5.583,Kerstin Gier,,'08,Gezrman
9788,32631920MB-01,4,"In the Eavening - 1980-07-03: The Song Remains Untamed: Eisstadion, Mannheim, Germany",8.85,Led Zeppelin,,,English
9789,46026121MB-01,10,Dáša jedla cukroví - Dobrý den!,2.217,Banjo Band Ivana Mládka,,'76,Czech
9790,55242213MB-01,8,Circles - 20th Century Masters: The Millennium Collection: The Best of Captain & Tennille,2.779,Captain & Tennille,,'05,English
9791,25907620MB-01,4,Please Be Nice (I've Got a Bomb) - Ever Seen the Rain Dear?,2.762,Greenhouse AC,,'92,English
9792,5391987MB-01,27,Emerge (Dexter remix) - #1,,Fischerspooner,,'03,English
9793,43293822MB-01,16,"Blind - Passion, Pain & Pleasure",4.1,Trey Sonz,,'10,English
9794,107157MB-01,4,A Self-Made Man - David Byrne,3.97,David Byrne,,'94,English
9795,1831925MB-01,7,Take It Off the Top - In Concert With the London Symphony Orchestra,4.718,Deep Purple,,'00,English
9796,14699718MB-01,3,Permanent - Traveling Light,3.92,Jaye Jaye,,'05,English
9797,72133918MB-01,D11,Infernal Fantasy - In Conflict,3.383,Owen Pallett,,'14,E nglish
9798,40044720MB-01,10,If You C Jordan - Played in Space: The Best of Something Corporate,4.3,Something Corporate,,'10,English
9799,65781513MB-01,8,Innervisions - Substances,4.75,DJ Cam,,'96,English
9800,12195111MB-01,20,Drive-In Slow - Mera Raggarklassiker (disc 1),2.004,EddieC ochran,,,English
9801,2467913MB-01,3,"Symphony No. 3 in E-flat major, Op. 55 ""Sinfonia eroica"": III. Scherzo: Allegro vivace - The Symphonies",5.797,Ludwig van Beethoven,,'00,English
9802,32180616MB-01,4,Oh Holy Night - A Classic FM Christmas 2008,4.4,Jonathan Ansell,,'08,English
9803,2497223MB-01,1,"The Golden Age / Clap Hands - 2006-10-13: Hall, Nashville, TN, USA",7.65,Bck,,,English
9804,20031719MB-01,8,The Good Looking Couple - Banyan,9.434,Banryan,,'97,unknown
9805,8625618MB-01,18,Closing Riff / Special Message From Elvis' Father - Elvis in Concert,1.728,Elvis Presley,,,English
9806,3242307MB-01,32,Song: La storia del pane - Baby's First Words in Italian,3.383,[language instruction],,'01,Italian
9807,983149MB-01,1,Carnival of the Animals: Introduction and Royal March of the Lion - Saint-Saëns: Le Carnaval des animaux / Poulenc: Concerto pour 2 pianos et orchestre,1.786,Camille Saint-Saëns,,'90,English
9808,2743152MB-01,19,Telekinesi - Platinum Collection,3.625,Bram Vermeulen,,'07,Dutch
9809,22494821MB-01,1,"Bell Tolling (A Call to Worship) - Come Worship the Lord, Volume 2",0.467,John Michael Talbot,,,English
9810,538717MB-01,9,Dangerous Jade -  Evita (1976 concept cast),3.644,Andrew Lloyd Webber,,'96,English
9811,68461611MB-01,22,スタ→トスタ→ - THE IDOLM@STER 765PRO ALLSTARS+ GRE@TEST BEST! -SWEET&SMILE!-,3.923,双海亜美 /真美,,'13,Japanese
9812,1983983MB-01,59,[silence] - Diablos Tequilos,,Tuff  Enuff,,'97,Englsih
9813,37454812MB-01,40,Raggaboy Rap (No Vox) :30 - The Vinyl Remixes,0.5,Bill Baylis & Charles Blackwell,,,English
9814,54441514MB-01,D2,022 - Shot in the Dark,8.0,Laurent Garnier,,'94,English
9815,2211322MB-01,2,Torquay - The Most Of the Ventures,2.119,Ventures,unk.,,English
9816,5244816MB-01,6,"Guntram: I. Akt, III. Bild ""Freihild, mein Kind, mein süsses Kind!"" - Guntram (Hungarian State Orchestra and Hungarian State Opera Chorus, feat. conductor: Eve Queler, singers Goldberg, Tokody, Solyom-Nagy, Gati, Bandi)",3.367,Richard Strauss,,,Gei-man
9817,5033437MB-01,12,Ça fait mal - On trace la route : L Live,5.38 3,Christophe Maé,,'11,French
9818,2950363MB-01,10,A Pequena Colméia de Dinossauros - Híbrido,n.a.,Velhos e Usados,,'08,Portugues
9819,57484020MB-01,10,"How Late, How Long - The Sheepdogs",3.133,Sheepdogs,,'12,English
9820,38879211MB-01,4,Someday Baby - Nothin'But The Blues,2.645,Lightnin' Hopkins,,'06,English
9821,26088916MB-01,1,Mictlan,5.067,Amenta,Mictlan,'02,English
9822,965248MB-01,1,Der Wald vor lauter Bäumen - Korrekt,4.807,Heinz Rudolf Kunze,,'99,German
9823,6202499MB-01,A1,LesCopainsd'abordVolume8:LesCopainsd'abord,null,Georges Brassens,,'65,French
9824,6178243MB-01,11,Christ Be With Me - The Brilliance,3.05,Brilliance,,,English
9825,37479422MB-01,3,Half Cocked - Tailgate Party,3.994,Larry the Cable Guy,,'09,English
9826,35936510MB-01,5,"Il dissoluto punito, ossia il Don Giovanni, K. 527: Act I, Scene IX. No. 7 Duettino ""Là ci darem la mano"" (Don Giovanni, Zerlina) - Essential Mozart: 32 of His Greatest Masterpieces",3.233,Wolfgang Amadeus Mozart,,,English
9827,68238622MB-01,7,"Piano Sonata in D, K. 311: I. Allegro con spirito - Arrau Edition: Mozart",7.3,Wolfgang Amadeus Mozart,,,
9828,36502720MB-01,9,"I'm Not Feeling Human - 1999-04-08: Cat's Cradle, Carrboro, NC, USA",3.8,Olivia Tremor Control,,,English
9829,65209713MB-01,6,Another Room - Null Hour,,Snken Seas,,'12,English
9830,5556977MB-01,2,"Me & My Boyfriend - Best of Hip Hop, Soul & R'n'B",3.683,Toni Braxton,,'06,English
9831,1009860MB-01,1,Gloryline,4.83,Dreams So Real,Gloryline,'90,English
9832,1849071MB-01,3,Cockroach - Linoleum,,Elevators,,'97,English
9833,21114613MB-01,3,I Wanna Die - Breathless,4.867,Mauri,,'03,English
9834,12133120MB-01,4,Punched by an Angel - Electrics,3.82,Wadsworth,,,
9835,1376919MB-01,2,Death of Aase (Grieg) - Classical Trance,5.675,G&A Project,,'03,
9836,6092568MB-01,15,Der Karneval der Tiere: 8. Persönlichkeiten mit langen Ohren - Loriot - Gesammelte Werke (6 CD),0.75,Camille Saint-Saëns,,'03,German
9837,4887438MB-01,5,Monostereo - gum monoblond,3.767,monoblond,,'01,English
9838,6191262MB-01,A6,Negator - Spring I'm In,0.85,Alligator Indian,,'12,English
9839,5551162MB-01,6,Então toma - Emicidio,2.776,Emicida,,'10,Portuguese
9840,44397315MB-01,12,疏勒河 - 敦煌,5.23,女子十二乐坊,,'05,Chinese
9841,4350086MB-01,5,The Life and Times of the Old Brown Boot - FireTongue,3.367,Carousel Circus,,'10,English
9842,25830213MB-01,8,Angel_on_My_Shoulder_-_Pictures_of_the_Other_Side,4.333,Gareth Gates,,'07,English
9843,1895829MB-01,11,5 Reasons to Hate Power Metal - Feed the Master Shit,0.467,Shy Shit,,'01,English
9844,44396815MB-01,9,Respect’s a Two Way Street - Time to Pay Up #5,1.367,Trying,,,English
9845,2682604MB-01,4,Southside Thang (feat. Paul Wall & Fat Pat) - They Can't Deport Us All (Chopped & Screwed),5.217,Chingo Bling,,'07,English
9846,14816817MB-01,1,The Living Years - Drive Time,5.517,Mike + The Mechanics,,'95,English
9847,17266315MB-01,11,Suffocated With a Used Adult Diaper - Whore Splattered Walls,1.552,Intestinal Disgorge,,'01,English
9848,13632715MB-01,9,3 Sided Light - 4 Student Counsol (Running From Precedence),3.633,Solillaquists of Sound,,'02,English
9849,16806715MB-01,11,D oYou Believe In Magic? - requests!,3.937,Cymbals,,'03,Jaanese
9850,4748727MB-01,8,Funkytown - Absolute Disco: Alle Tiders Største Disco Hits,4.017,"lipps, Icn.",,'07,English
9851,38444917MB-01,16,[untitled],2.967,David DeAngelo,,,En glish
9852,55693216MB-01,7,Usted - Stage (en directo de Madrid),3.683,Mónica Naranjo,,,Spanish
9853,25819211MB-01,12,Ragazzo idiota - Pogo Beer & Spieky Hair... This Is Our Life,,Rotten Boi!s,,'05,Italian
9854,38520MB-01,4,Nothing to Lose - Sacrebleu,4.966,Dimitri From Paris,,'98,Frencch
9855,2807417MB-01,6,"Up on Cripple Creek - Anthology, Volume 1",4.551,Band,,,English
9856,47182118MB-01,13,Dead Leg (Beautiful Ones - four track demo) - Coming Up,3.259,Suede,,'11,English
9857,23161722MB-01,19,"Lazy Susan - That'll Flat Git It, Volume 10: Chess Records",2.067,Brothers,,,English
9858,20019216MB-01,8,Lies of Mercy - Amigos em Portugal,2.776,Durutti Column,,'05,EnglisLh
9859,4705623MB-01,1,第1部 オープニング: 空色デイズ-of construction- - 天元突破グレンラガン BEST SOUND,1.517,中川翔子,,'07,Japaanese
9860,56448915MB-01,8,The Key (Tommy Trash remix) - Raw 2011,,Où est le swimming pool,,'11,
9861,6992081MB-01,3,Romantica - Irresistible,4.017,Pavlo,,,English
9862,35849421MB-01,2,When I'm Small - Eyelid Movies,4.15,Phantogram,,'10,English
9863,7669514MB-01,17,Promised Landh - The Anthology,2.429,Chuck Berry,,'00,Englihs
9864,21447921MB-01,2,Si Me Vas A Dejar - Como Te Extraño,2.933,Pete Astudillo,,'95,Spanish
9865,n.a.,6,绿洲 - 不想长大 Once Upon a Time,4.533,S.H.E,,'05,Chinese
9866,33061014MB-01,20,Kirken den er et gammelt hus / Er det sant at Jesus er min broder - Austmannsspel,2.53,Christian Borlaug,,'08,Norwegian
9867,1518221MB-01,6,Heroine - ...Greefus Groinks and Sheet,5.07,Love Cup,,,English
9868,67300510MB-01,D1,Intro / Demmon - The Revelation,4.033,Root,,'10,English
9869,57480013MB-01,19,[untitled] - The Canterville Ghost,,Howard Blake,,,English
9870,3560192MB-01,n.a.,Quase Nada - The Latin Lounge Session,4.733,Mo' Horizons,,'06,English
9871,4478611MB-01,10,La La Land - The Best Club Anthems 2002,3.135,Green Velvet,,'02,English
9872,1347306MB-01,11,Mirtia (Myrtle) - Theodorakis Sings Theodorakis,3.185,Μίκης Θεοδωράκης,,'91,Greek
9873,30742516MB-01,1,"Infinity 2008 (Klaas vocal edit) - Future Trance, Volume 45",3.0,Guru Josh Project,,'08,English
9874,1817292MB-01,7,"Love, Crazy Love - Hollywood, Tennessee / True Love",2.694,Crystal-Gayle,,'08,English
9875,3579656MB-01,14,"Gallopede, Nut brown Maiden, Bobby Shaftoe, Rakes of Mallow, Pat Horgan 1 & 2 - Waltzing Matilda - The Best of the Bush Bands",3.133,Wombat's Bush Band,,,English
9876,56070418MB-01,A2,Once Upon a Time - Always Guaranteed,4.533,Cliff Richard,,'87,English
9877,58610711MB-01,10,Let Her Fly - Honky Tonk Angels,3.073,"Dolly Parton, Tammy Wynette & Loretta Lynn",,,English
9878,39495520MB-01,2,特別な涙 - 夢の渚　〜The Silent Service〜,4.634,笠原弘子,,'97,Japanese
9879,5072641MB-01,6,Я остаюсь - Sunless Citadel,4.733,Distant Su,,'11,English
9880,19209011MB-01,11,verge,5.417,島宮えい子,verge,'00,Japanese
9881,111442MB-01,17,I Started a Joke - King for a Day… Fool for a Lifetime,3.085,Faith No More,,,English
9882,12282222MB-01,5,Hello You - The Sandalwood Sessions,,Scott Andrew and The Walkingbirds,,'02,English
9883,22676611MB-01,ワラビーぬぎすてて - WAKU WAKU,1,3.074,大江千里,,'83,Japanese
9884,4056967MB-01,8,Crazy Repetition (full mix) - Air Flow,3.65,Tadeeusz Bajewski,,,English
9885,517244MB-01,21,Oui la mer a bercé tant d'amours au creux de ses vagues le temps d'un été - 23 Plus Grandes Chansons,3.257,Adamo,,,French
9886,5015667MB-01,10,ねがい - 七夕夜想曲　村下孝蔵最高選曲集　其の壱,3.425,村下孝蔵,,'05,Japanese
9887,52475816MB-01,18,Te Espero En la Fosa Comun - ... Me Quedo con Tu Dolor!,1.142,Tu Carne,,'03,Spanish
9888,37696322MB-01,6,My Pretty Pecker - Dr Dre Del's Mic of Defiance,,Dr. Dre Del,,'99,English
9889,1616143MB-01,3,Nothing Serious - Been Around,3.08,2 Day Rule,,'03,English
9890,60469510MB-01,36,[untitled] - Work It Out,3.35,Amino People,,'05,
9891,4010797MB-01,4,In the Jailhouse Now - The Best of Country,2.145,Webb Pierce,,'09,English
9892,2342313MB-01,2,Tentei Te Esquecer/ Coração Em Pedaços - Palavras De Amor Ao Vivo,4.233,César Menotti & Fabiano,,'04,Portuguese
9893,1679550MB-01,7,"Midnight musings upon completing the works of Byzantine philosopher Johannes Philoponus, Act II, scene iii - udder won",0.3,moosebutter,,,English
9894,35619110MB-01,2,Come On - OuJt of My Hands,3.841,Green River Ordinance,,'09,English
9895,4558727MB-01,3,Dzieci - Prawda Naga cd. 2,3.392,Waldemar Kasta,,,Polish
9896,31199010MB-01,6,"June Is Bustin' Out All Over - For Hi-Fi Living, Volume 5: Love on Broadway",2.667,Hill Bowen & His Orchestra,,'57,English
9897,62134620MB-01,13,Lament of a Stranger - To the Moon,1.083,Kan R. Gao,,'11,English
9898,11900215MB-01,10,Naomi - On Avery Island,4.884,Neutral Milk Hotell,,'96,English
9899,1254676MB-01,12,Uoh pa pa pa - Azul,3.055,Los Piojos,,'98,Spanish
9900,60009117MB-01,4,Mer jul - Absolute Christmas,3.95,Adolphson & Falk,,'08,[Multiple_languages]
9901,6133589MB-01,6,"Quatorze Canons, BWV 1087: VI. Canon simplex über besagtes Fundament à 3 - Variations Goldberg",0.728,Johann-Sebastian-Bach,,'07,[multiple languages]
9902,7186881MB-01,7,"""G"" Child (Life Is So Damn Hard) - I Got My Baby",5.1,Teardrop,,'96,English
9903,6597614MB-01,5,Fast Jivin - Don't Forget Me,2.7,Eddie Cochran,,'98,English
9904,4543561MB-01,20,Morning of NOCIS - ∀ Gundam: Original Soundtracks II: DIANNA & KIHEL,3.533,菅野よう子,,'99,[Multiple languages]
9905,1462892MB-01,A7,No Lie - The Same Mistakes Endlessly Repeated,2.491,No Empathy,,'97,English
9906,8200316MB-01,14,"Präludium und Fuge Nr.10 e moll aus 'Das Wohltemperierte Klavier' Teil 1, BWV 855 - Jazz Sebastian Bach",3.15,Swingle Singers,,'00,
9907,15829516MB-01,20,"Alkohol - Punk Chartbusters, Volume 4",4.1,5 kleine Jägermeister,,'01,English
9908,25866315MB-01,4,Saklanma - Yolumu Bulurum,4.467,Yonca Lodi,,'07,Turkish
9909,4637457MB-01,1,Into Sin - From Within,4.317,Luminis,,'11,English
9910,1775263MB-01,10,You'll Never Get Away From Me - Wherever We Go (feat. Katrice Gavino) - The Broadway Concert,4.7,Lea Salong a,,,English
9911,71971819MB-01,5,Meaningless Deads - Hordes,3.383,Heroic,,,English
9912,31580122MB-01,6,Ecclesie militantis - Intégrale des Motets isorythmiques (Huelgas-Ensemble feat. conductor: Paul Van Nevel),5.183,Guillaume Dufay,,'07,French
9913,5528309MB-01,9,"I Don't Have You (Trans mix) - The Best of Rave, Volume 2",4.117,Bassix,,'94,
9914,7065239MB-01,15,"Fon-Fon, tango - Pièces pour piano",2.626,Ernesto Nazareth,,'05,French
9915,1169019MB-01,14,Labeled - JägerMusic: Rarities 2004,2.914,Sowrn Enemy,,'04,English
9916,23880215MB-01,1,Hit Song (Edit) - The Best Mix Tape... Ever (Promo),4.783,Peter Murphy,,,English
9917,49206111MB-01,5,Afterglow - Escape,6.55,Contagiou Orgasm,,'11,English
9918,5710354MB-01,3,Tripping - Kiss FM: La Mejor Música,4.583,Robbie Williams,,'07,[Multiple languages]
9919,70633514MB-01,22,I,2.012,keeter Davis,,,English
9920,5489086MB-01,B6,Star Wars - The Four Moods of James Last,3.283,James Last,,'80,English
9921,1928426MB-01,5,"Nowhere, ca - Listen Up!!",3.052,Sore Thumbs,,'06,English
