tid,id,number,title,length,artist,album,year,language
17622,9384417,109,Infomotion (background),93000,Joseph Saba & Stewart Winter,Issue Box,,English
17623,2021536,6,Weltpolizist,330280,Lorenz Keiser,Konkurs,2004,German
17624,894493,7,Libero di cambiare,314160,Stadio,unk.,1992,Ittalian
17625,12401554,27,Emerge (Dexter remix),,Fischerspooner,#1,2003,English
17626,2901305,18,I'll Get By,158600,Della Reese,Della,,English
17627,2295653,3,,157840,,,2006,
17628,11354806,1,Handprints on Glass,276000,"So Hideous, My Love...",To Clasp a Fallen Wish With Broken Fingers,2011,English
17629,1819955,4,Free,227600,Jake,Army of Love,,English
17630,3483065,9,La Cumbia Del Pepino (D. Jack - J. Gonzalez),371466,Gonzalo Martinnez,His Thinking Congas,1998,Spanish
17631,3533653,3,Wanderer's Song,162000,The New Seekers,We'd Like to Teach the World to Sing,,English
17632,6574689,5,"Kantate, BWV 65 ""Sie werden aus Saba alle kommen"": V. Recitativo (Tenore) ""Verschmähe nicht, Du, meiner Seele Liht""",86533,Johann Sebastian Bach,"Das Kantatenwerk, Volume 17",1988,German
17633,5766214,14,Get Dat Money Hoe,,Da Fam Gang,Hood Anthems,2007,English
17634,13440769,8,Belladonna,465653,Alexander von Hagke,Fusion Nouvelle,2011,[Multiple languages]
17635,7314142,5,Save Me Tonight (I'll Be Waiting),256000,Glenn Hughes,Different Stages,2002,English
17636,8271100,8,Evander,117000,Title Fight,The Last Thing You Forget,2009,English
17637,9107626,14,Sesenta y nueve,59000,Macromassa,Puerta Heliogàbal,1997,Spanish
17638,4236816,6,Cut Adrift,253000,Hamish,Homesick,2002,English
17639,13695360,7,Gwinner,226826,Clueso,So sehr dabei,2008,German
17640,2289216,5,No Strings (I'm Fancy Free),369426,Fred Astaire & Ginger Rogers,Fred Astaire & Ginger Rogers at RKO,2998,English
17641,4444737,null,Lincoln Avenue Blues,223493,Butch Thompson,Lincoln Avenue Blues,,English
17642,2997109,10,Ne mogu ti ništa osim srca dati,266733,Plavi orkestar,Everblue 11,1996,Bosnian
17643,2800113,7,Power of Love,212000,Nicola,mă vei chema,2005,Roanian
17644,2878239,4,Old Faithful,131973,The Spotnicks,Back to the Roots,,English
17645,16573619,27,Memphis,null,Bo Diddley,The Chess Years 1955 - 1974,1993,English
17646,5586039,11,Outsiders (JD Twitch & The Truffle club's Optimo Refreak),,Franz Ferdinand,Leave Them All Behind 2,2007,English
17647,5988556,4,Face to Face,339000,John Canaan,Our Savior's Love,,English
17648,6439644,34,Vibes in Waltz Time,133000,unk.,"The KPM 1000 Series, Volume 2",,English
17649,6779314,7,私の彼はパイロット PARRTⅡ,72000,飯島真理,マクロス・ソングコレクション New Best One,1999,Japanese
17650,7462609,13,Wie das Wasser,228000,Godewind,Wikinger,1996,German
17651,16450682,19,Feeling Good,175000,Andy Bey and the Bey Sisters,Andy Bey and the Bey Sisters,2000,English
17652,3414800,12,A csend,176040,Tátrai Band,A hold szerelme,1995,Hungarian
17653,12905362,16,Amor de aire,157000,Almendra,20 Éxitos,1995,Spanish
17654,7832887,1,Besos en la frente,242000,Walter Olmos,De Catamarca al mundo,,Spanish
17655,550547,21,A Natural Women,165493,Aretha Franklin,SoulMates,,English
17656,3432214,10,Zagoraa,644573,Doug Robinson,JAZZIZ on Disc: Octobber 2000,2000,English
17657,11599992,11,The Remember,,DJ Troyer,300% Makina 2008,2008,English
17658,14792779,13,Microsia,296480,ASC,Nothing is Certain,2010,English
17659,7474760,11,La povo,189013,la pafklik,Fek al Esperanto,2009,Esperanto
17660,5540373,20,Warlord,137000,The Shadosw,The Best of the Shadows,1992,
17661,6062921,15,In the Magnum Record Shop,124000,J. Arel/J.C. Petit,"The Prisoner, Volume Two",1991,English
17662,14209948,11,Christ Be With Me,183000,The Brilliance,The Brilliance,,English
17663,501168,11,"Theme for ""Opera""",156813,Brian Eno,Sonora,1999,English
17664,15835507,B1,Subplate (M.I.K.E. remix),,DJ PMC,Subplate,1998,English
17665,8885189,3,"Concerto for Piano and Orchestra No. 9 in E-flat major, K. 271: III. Rondo. Presto",608240,Wolfgang Amadeus Mozart,Spectacular Classics,,English
17666,10586192,2,unk.,357000,Johann Sebastian Bach,"Mass in B Minor, BWV 232 (Chicago Symphony Orchestra and Chorus feat. conductor: Sir Georg Solti)",1991,Latin
17667,8711601,2,My Mouth and Me,122253,Coal Train Railroad,Coal Train Railroad,,English
17668,14026030,4,Rejected,269000,Yelp,Larmende Opptog I Taushetsgata,1996,Norwegian
17669,3577474,8,Nothing to Offer (Not Just a Dub),75333,Robbie ivera,GT's House: Supercharged by Groove Terminator,1999,English
17670,2427250,12,The Wonder of Your Cross,637093,Robin Mark,Revival in Belfast II,2004,English
17671,13080226,7,Come Go With Me,260933,Pockets,Boogie Nights: Dance Hits of the 70's & 80's,1998,English
17672,16067251,13,Mout,244447,Tunisiano,Marqué à vie,2014,French
17673,16209062,12,Huhzick em Dom,182280,Die Cöllner,Kölle - Do bes e Jeföhl Folge 2,2010,Kölsch
17674,16537995,10,Vertical,270693,(ghost),Departur,2013,English
17675,10896287,11,Bless the Lord,312000,Tenth Avenue North,Speaking of Silence,2005,English
17676,14006,5,Space Monk,,Reverie,Tunneld Vision,,
17677,15773266,2,You've Had Your Fun,203000,Spoke,Demo 2011,2011,English
17678,4010054,7,Terrorist Attack,79533,Random Killing,Welcome...,,Englsih
17679,4172504,17,De soldatenmoeder,290986,Zangeres Zonder Naam,Vic van de Reijt's top 100 van Nederlandstalige singles,2006,Dutch
17680,9209998,3,Teisin jo silloin,198000,Viisi,Tiesin jo silloin,2010,Finnish
17681,14854316,10,Remedy (Numan remix),312000,Crookers feat. Miike Snow,Remedy,2010,English
17682,1955271,25,Thinkin' Ain't for Me,2 00506,Manfred Mann,All Manner of Menn: 1963-1969 and More,2000,English
17683,151634,6,Open Casket,295626,Death,Leprosy,1999,Engllihs
17684,6643934,11,Cocô de Itapuã,134000,Joci Batista,Modéstia a Parte,1977,Portuguese
17685,11568010,5,Conversations at Night,209000,Syria,A Gift From Cultu re,1996,English
17686,4655564,7,Ciao Bello (Viva la Vita),212720,Rosanna Rocci,Das fühlt sich gut an,2005,German
17687,7966423,1,Kissing,222693,Mandaly,Sampler,1997,English
17688,3676553,22,Clinger,,Loose Change,Bottled Violence Punk Compilation,2001,English
17689,11176259,15,Just a Touch of Love (Jazzy instrumental version),425000,Slave,The Definitive Groove Collection,2006,English
17690,2483845,3,"Cello Concerto in B minor, Op. 104: I. Allegro",989293,Antonín Dvořák,Dvořák for Dummies,,English
17691,16501705,A1,Do the Eggroll,,Peach Kelli Pop,Peach Kelli Pop,2010,English
17692,11647872,10,"Ecossaise No. 1 in D major, Op. 72 No. 3a",57973,Frédéric Chopin,"Complete Edition, Volume 2: Ballades / Etudes",1999,English
17693,14183073,20,Start Over Again (60 second version),60000,Hal Goldstein,"Piano Solos, Volume 4",,English
17694,3446328,7,Alone,277840,Ohio Players,Honey,1991,English
17695,4485375,7,Autumn,225400,Anthony Newley,Remembering Anthony Newley,2002,English
17696,8638100,3,Vincent,242800,Don McLean,Troubadours: The Essential Album,,English
17697,4955863,5,Reality,243000,Mutiny,Funk Plus The One,1994,English
17698,8679708,10,Global Conflict (a),,Robert Foster & Richard Wells,Global Shockwave,,English
17699,15899067,5,Someday Sweetheart,136000,Peggy Lee,Miss Wonderful,2006,Enlish
17700,4543513,1,Nav',145346,Drudkh,Blood in Our Wells,,English
17701,10444120,53,Switchblade,30000,Barrie Gledden & Kes Loy & Richard Kimmings,"Punk, Rock",2009,English
17702,15876036,11,Porta d'Oriente,195560,Rondò Veneziano,Misteriosa Venezia,1987,I talian
17703,11656936,12,Ilarie,323339,Carmen Y Los Peques,Mini Disco,1998,
17704,7465184,9,Milord,288720,Nicole,How Do You Keep The Music Playing,1999,English
17705,6113306,1,Get Ovver,260000,Scotti,Nick Scotti,1993,English
17706,7900183,13,Je danse le Mia,267000,IAM,Retour aux pyramides,2008,French
17707,7478293,2,Into the Dark,385640,Marc Moulin,Jazz Chillout II,2002,English
17708,3378021,7,Cornflake Girl,306000,Tori Amos,Triple J: Hottest Box,2003,English
17709,8267770,13,I've Been Loving YouT oo Long (live),unk.,Otis Redding,Otis Blue: Otis Redding Sings Soul,2008,English
17710,11 354091,6,Hebrew Chpant,39000,Marty Goetz,He Is My Defense,,English
17711,1672905,11,Growin' Up,300093,T-Bone,The History of a Hoodlum,,English
17712,10315017,29,Novosibirsk,178000,Anne Bärenz & Frank Wolff,Coming_Back:_Eine_Musikweltreise,1998,German
17713,3125554,1,Believe in the Future (radio edit),n.a.,Critical Mass,Happy Hardcore 6,1996,English
17714,13913836,7,あるタンゴ弾き への哀歌: III. エピローグ,203000,Máximo DDiego Pujol,カヴァティーナ,1998,Japanese
17715,7844709,1,LALALA (feat. 若旦那 (湘南乃風)),440000,加藤ミリヤ,TOKYO STAR,2008,Japanese
17716,6100095,11,1001 Doses (Até Você Voltar),152000,Carbona,Taito Não Engole Fichas,2003,Portuguese
17717,4218375,1,Summer Breeze (new version),274493,Type O Negative,Summer Breeze,1995,English
17718,11052076,4,Pile ou face,325000,Broussaï,Persective,2009,French
17719,12911242,20,Fields of Gold,299000,Eva Cassidy,,2001,German
17720,12528120,5,"Hyperrealism, Part 1: (re-edit)",398000,Steve Stoll,"Pure - Best of Techno, Volume 6",1995,English
17721,11609571,192,Boy Blue,14000,aMrtin Smith,Short Cuts 1,,English
17722,13846671,15,正論,104000,鈴木愛,BEMANI BEST for the 10th anniversary,2007,[Multiple languages]
17723,12013085,4,Starlight,197907,SULLEN,Reflections,2009,English
17724,15970375,10,Amigo,261164,Zbatata feat. Soprano,Vrais reconnaissent vrais,,French
17725,3928108,3,Esta Noche de TBravesura,211706,Héctor 'El Bambino',Disco Alegría 2005,2005,Spanish
17726,10405000,11,Kalimba De Luna,294000,Cats Copy,The Sound ofB oney M,2003,English
17727,12405442,2,"Mozart 13 Serenata No. 13 In G. ""Eine Kleine Nachtmusik"" KV-525 Andante - Romance",213000,Waldo de los Ríos,Mozartmania,1981,
17728,13315881,3,Curse the Night,201053,The Raveonettes,Observator,,English
17729,12323624,2,Hang on to a Dream,252000,Gandalf,Gandalf,1079,English
17730,3321132,10,We're Into This Groove,251507,By All Means,By All Means,,English
17731,2788539,7,Tequila,129720,The Champs,Party Power Pack: Party Kult,,English
17732,10926247,1,Blurred and Muted,48000,Deadstar Assembly,Deadstar Assembly,2006,English
17733,2706259,5,Feedback (Slash remix),130226,DJ Flex,Clubbers Guide Mexico 2003 (disc 1),,English
17734,819516,2,"Yes sir, alkaa polttaa",264000,Eini,Mikä fiilis!,2002,Finnish
17735,13658521,11,Everyday (Nick McCarthy & Sugar Rongs Franz Ferdinand Nightmare remix),201000,Killa Kela,Everyday (Remixes),2010,English
17736,13499896,3,Yine Bu Yıl Ada Sensiz,,Beysun Yıldız & Minör,Türk Sanat Müziği Esintileri Türk Müziği Koleksiyonu 1,,Turkish
17737,4844734,14,Pretty,185946,Tanya Morgan,Moonlighting,2006,English
17738,2104507,8,Mr. Tough Guy,243066,Ugly Duckling,Taste the Secret,,
17739,13947645,8,Merry-Go-Round: Seven Colonnades,345106,Harold Budd,Bandits of Stature,2012,English
17740,10004366,3,Lifework,839 60,服部隆之,HERO -Original Sound Track,,Japanese
17741,10036954,16,11 сентября,144000,П.Т.В.П.,2085,2005,Russian
17742,3809840,1,The Foretellingg,665093,Midor,Heaven's Breath,,Englih
17743,8367877,12,Gra nBwa Karnival,522900,boukman eksperyans,Revolution,1998,Haitian Creole
17744,8470657,2,Glide,188090,Nick Pynn,In Mirrored Sky,,English
17745,11364558,1,Wicklow Mountain,220546,Celtic Family,Celtic Moods,1999,English
17746,6445528,8,StuckintheGarden,251000,Horner James,"Hoey, i Shrunk THE   (Teh Compete Score)",,English
17747,1185954,1,Partyalarm (Radioo Mix),220920,Aquagen,Partyalarm,,
17748,13295701,6,Quiéreme otra vez,239200,OBK,Babylon,2003,Spanish
17749,102004,5,Garden of Eden,191000,New Riders of the Purple Sage,Before Time Began,,English
17750,11670120,10,History of Our Love,220240,Daniel Johnston,Lost and Found,2006,English
17751,4574670,9,Art Mechanique,389946,Spectral Emotions,Kopfgeister 1991-2001,2001,Geman
17752,6477943,8,Chaptter 12,646000,"Amy Sedaris, Paul Dinello, Stephen Colbert",Wigfield: The Can Do Town That Just May Not,2003,English
17753,15952062,15,Sister Helen: Vivace,180706,William Wallace,The Passing of Beatrice / Sir William Wallace / Villon / Sister Helen,1996,English
17754,6809377,20,Guess Who,172000,Jesse Belvin,The Heart of Rock 'n' Roll: 1958-1959,1996,English
17755,15785325,9,Fantasia terza,180000,Jacopo Gianninoto,Renaissance eRdux,2012,[Multiple languages]
17756,10935515,17,Mississsippi Arms,127680,Annah Anti-Palindrome,an(n)a(h)log,,English
17757,9856989,173,"St. James Infirmary, Part 2",204000,Artie Saw,Non Stop Music,2007,English
17758,6249708,8,Out for Blood,174000,Dustsucker,Jack Knife Rendezvous,2006,English
17759,1655907,2,Glorified G,245000,Pearl Jam,Lollapalooza '92,,English
17760,674693,8,Letters: A Short Essay,275533,echolyn,As the World,1995,English
17761,5017802,8,L.A. Song,252906,Mohair,Smll Talk,,English
17762,713313,10,Moon Over Kara-Shehr,262973,Emperor,Emperor / Wrath of the Tyrant,1999,English
17763,11983654,8,You,199000,Sonrael,The Stroll,2009,English
17764,4804891,3,Fakin' the Funk,210000,MainSource,White Men Can't Rap,1992,English
17765,3562645,3,"Clarinet Concerto in A major, K. 622",444093,Wolfgang Amadeus Mozart,Unforgettable Classical Melodies,,English
17766,1179764,22,Ein Lied für Bielefeld,204133,Harald Wehmeier & Detlev Gröning,Stenkelfeld: Alloe Originale,2010,German
17767,15096056,11,Stormy,189066,Scott Walker,Scott: The Collection 1967-1970,2013,English
17768,13821501,10,Phantasmic,335000,Mark Sherry,2011-04-21: A State of Trance #505,,English
17769,1241611,3,When Tommy Came Marching Home,215000,Avalon,Heritage,,English
17770,14586175,4,Hungry,10000,MC Eiht,Underground Hero,2002,English
17771,8581276,14,Your Special Day,8000,AndyVale,Performanec Public,,English
17772,9720441,16,Just How Lucky We Are,149000,Pete Ham,7 Park Avenue,1997,English
17773,15654813,12,Päivä kerrallaan,257306,Pate Mustajärvi,Patenotitu,2013,Finnish
17774,6413916,5,Keyboard Man (typist),,Bitscape,フューチャーランディング -tribute to simon-,,Japanese
17775,1912046,8,Colours,309466,DJ Mind-X,TranzWorld 4,2001,English
17776,8827186,16,Three Stars,,Tommy Dee,"The Best of Crest Records, Volume 1: Can You Bop?",1980,English
17777,10851894,13,Dead Leg (Beautiful Ones - four track demo),195533,Suede,Coming Up,2011,English
17778,13388852,9,On Our Way Blues,173106,T‐Bone Walker,Jazz & Blues (collection),1995,English
17779,15480735,9,Słowo ciałem się stało,414000,DAAB,Ballady Rockowe 2,2011,Polish
17780,955507,1,Short Dick Man (radio mix),201133,20 Fingers,Short Dick Man,1994,English
17781,5244038,4,Fuego en el alma,275000,Santa,Templrio,1986,Spanish
17782,9577239,1 9,Midnight Run,9000,Jamie Kaleth,"Jingles,",,English
17783,2823361,6,Tines Sang,225600,Lars Lilholt,Kald Det Kærlighed,1993,
17784,12753906,2,100001 1010101,262146,OpenBSD,The Songs 4.1 -- 5.1,,E.
17785,4458357,3,Here I Am (Nevins Dirtyrock club mix) (re-edit),451946,Sertab Erener,Here I Am,2003,English
17786,16116292,5,Just Stay,254000,Little Scout,Different_in_the_Distance,2009,English
17787,8784 584,3,No Time to Waste (vocal),60000,Dannny Davies,Beds With Vocals 3,,English
17788,13707846,12,Margarita Gauthier (feat. Raúl Berón),108400,Miguel Caló,Las Estrellas: 1941-1944,,Sanish
17789,5471252,3,Nu är gubben glad igen,143760,Bröde rna Slut,När_Findus_var_liten_och_försvann,,Swedish
17790,10327364,3,A Coffin,42000,WarkoholiK,Living the Life... Side by Side,2011,English
17791,6037833,1,"Voluntary in G major, Z. 720",199333,Henry Purcell,"Organ Works by Purcell, Blow & Locke (John Butt)",1994,English
17792,1768238,8,Black,318026,Therion,Bells of Dooom,2001,English
17793,6386336,2,Heart of Glass,237400,Blondie,Die utimative Chart Show: Die erfolgreichsten New Wave & Pop Songs aller Zeiten,2007,English
17794,2015431,12,Yours,178066,Bing Crosby,Tenth Anniversary Collection,1987,English
17795,5953946,1,Evil TV,378000,HRisingson,Evil TV,,English
17796,312594,6,Snow,304466,Loreena McKennitt,A Winter Garden: Five Songs for the Season,2007,English
17797,3668005,3,Talakik,351333,Hakim,Talakik,,Arabic
17798,11552333,4,Chi to Rome (Broke One edit),351000,Lazy Ants & Rob Threezy,Chi to Rome,2011,English
17799,12562957,A,Rumours,,Hot Chocolate,Rumours,1973,English
17800,12323785,4,Mellow,220000,Kubbi,Sleet,,English
17801,10269884,12,Misty Mountains 2,64000,E. Miller,Film Series: Epic and Heroic,,English
17802,8715317,10,"Can't Get Enough of Your Love, Babe",233000,Barry White,"Soul Machine, Volume 3",1999,English
17803,13718529,12,The Godskitchen Beyond Sound Anthem,259000,Cosmic Gate,2012-07-05: A State of Trance #568,,English
17804,12231676,8,Retour de guerre,257000,Le Revers Sanglant,Un combat perdu d'avance,2011,French
17805,7482182,2,Fogbank (Jack Beats remix),316000,Boy 8-Bit,Fogbank,2008,EnglisKh
17806,5523194,3,Stand,441000,Unashamed,Silence,1994,English
17807,6786990,25,Bulerías gitanas,166493,Camarón dce la Isla,"Flamenco: The 150 Original Moments, Volume 1",,n.a.
17808,13387981,2,Master of Puppets,476413,Metallica,"2012-06-09: Download Festival, Castle Donington, UK",2012,English
17809,6812144,6,"Oh, Lady Be Good!",242093,Ella Fitzgerald,"Love, Ella: The Original Versions",2007,English
17810,9060980,23,Maybe You Were the One,215706,Dude Mowrey,Top Hits U.S.A. T162,1993,English
17811,10808679,18,Brainwash (Oddisee remix),209000,yU,Before Taxes,2010,English
17812,5593526,5,Ne veruj,,Vrisak generacije,Beer Drinkers Revenge,1993,Serbian
17813,13742835,19,Stupid Hoe,196000,Nicki Miinaj,Pink Friday: Roman Reloaded: The Re-Up,2012,English
17814,4929073,13,Black Is the Color of My True Love's Hair,126000,John Jacob Niles,I Wonder as I Wander: Carols & Love Songs,2006,EnglisHh
17815,12038193,1,Class War,225720,Chicks on Speed and The No Heads,Rage Against Abschieebung,2004,[Multiple languages]
17816,8808591,2,Robot Riot,278000,DJ T.,Radiator / Robot Riot,2004,English
17817,15093536,10,The Leaving Scene,255000,Casey Black,Vacations,2004,English
17818,1544091,1,Everything Falls Apart,252346,Dog's Eye View,"107.1 KGSR Broadcasts, Volume 4",1996,English
17819,11924962,16,On Drifting Sand,218493,Suggs,The Platinum Collection,2007,English
17820,4231038,12, Canción de Amor,305000,Subhira,Travesía,2000,Spanish
17821,11582440,2,Cent mille raisons,244000,Mes Aieux,Fiori: Un musicien parmi tant d'autres,2006,French
17822,13168930,1,Sittin On A Goldmine (Intro,111000,Smooke E. Digglera,Sittin on a Goldmine,,English
17823,6919728,6,Sonda-me,232000,Célia Valadão,Célia Valadão,,Portuguese
17824,400004,17,Willie Landum - Hal's Royal Purple Award,185813,WBAP Morning News,Best of the Fun Guys- Volume 1,,
17825,9186379,13,Kaşların Arasına,172000,Edip Akbayram,Nedir Ne Değildir (Affetmem Seni),2007,Turkish
17826,11846504,1,Salva Mea,252000,Faithless,Ministry of Sound: The Rush,2008,English
17827,8330886,3,Ziondab,178000,La Golden Acapulco,Split,2008,Spanish
17828,6356095,3,"bounce, rock, skate, roll, part 1",410600,Vaughan Mason & Crew,Street Jams:B ack 2 the Old Skool,1996,English
17829,10200633,7,So in Love With You,254000,Kenny Rogers,Share Your Love,1981,English
17830,10367753,6,Summer Dream,138000,Goodnight Loving,The Goodnight Loving Supper Club,2010,English
17831,1017614,8,Second Skin,196973,Hugo Largo,Drum,1999,English
17832,2535979,5,What Do I Tell My Heart?,300866,Joe Cocker,Across From Midnight,1997,English
17833,6624110,20,Genius II,206266,Simpson,The Collection,2004,English
17834,7296103,6,Butterfly,160000,Shebeen,Disband the RUC,,Englsih
17835,6114271,4,Valessa,291000,Glossary,The Better Angels of Our Nature,2007,English
17836,10263495,1,IBIZA death plan,180000,int21,BSODS,2008,English
17837,4496605,11,Taypikala,274440,Antaara,Machu Picchu: Bridge to the Lost City of the Incas,,Spanish
17838,10324863,4,I Saw Mommy Kissing Sata Claus,238000,手嶌葵,Christmas Songs,2010,English
17839,7752846,18,Schau schau,218853,Selig,"The Dome, Volume 49",2009,English
17840,2788929,1,Dreams Wide Awake,528000,National Health,Coomplete,1990,English
17841,15428 37,9,Don Quixote,251373,Björ nAfzelius,"Afzelius, Bygren & Råstam",2005,Swedish
17842,8881247,3,Death Is The Only Adventure I Have Left,,Four Year Strong,Demo 2006,,English
17843,2289061,14,Who but You,159626,"James ""Beale Street"" Clark","Roots n' Blues: The Retrospective, 1925-1950",1992,English
17844,15262306,1,Baby One More Time,210941,Britney Spears,Absolute 90's,2008,[Multiple languages]
17845,8992750,49,Le bal popu,164000,Eric Gemsa & Dominique Vernhes,I love Paris,,French
17846,10855271,7,Beatcrusher,214000,Dope Stars Inc.,Music Inspired by Saw IV,2008,English
17847,684161,3,I I Believe in You,305000,Bob Dylan,Slow Train Coming,1986,English
17848,13401311,11,simple words of truth,162000,Sleepin Pillow,Superman's Blues,,English
17849,3857381,2,The Power of Love (Rob Searle club mix),520960,Frankie Goes to Hollywood,The Power of Love,2000,English
17850,6173944,8,Captain Sushine,224000,Lee Towers,My Port of Rotterdam,2003,English
17851,9238353,21,Bumblebee Blues,30000,Mordy Ferber,"Jazz & Blues Guitar, Volume 1",,English
17852,509318,5,Cross,317266,Spring Heel Jack & The Blue Series Continuum,Masses,2001,Englsh
17853,4203727,8,San-Ho-Zay,195306,Snooks Eaglin & Boogie Bill Webbb,The Blues of Snooks Eaglin & Boogie Bill Webb,,English
17854,9700092, 1,FOR THE LAST TIME: HELLO,234000,KING CREOSOTE,SEA GLASS,2004,ENGLISH
17855,207409,2,What You Know,242626,Levellers,World Freak Show,,English
17856,9877547,8,Forsaken,221733,Kylesa,SpiraSl Shadow,2010,English
17857,7263438,6,militantis,311000,Guillaume Dufay,Intégrale des Motets isorythmiques (Huelgas-Ensemble feat. conductor: Paul Van Nevel),2007,French
17858,8278395,8,Ce Sa Zic? (Mmmh!),217000,X-Mann,X-Mann,2000,[Multiple fanguages]
17859,4417548,8,Just To Love You,237706,Richard Page,Shelter Me,,English
17860,7316274,8,Vengeance demain,121906,D-Stop,Nouvelles du front,2008,French
17861,16460567,24,"Symphony No. 2 in C minor ""Resurrection"": V. Sehr langsam und gedehnt (""der grosse Appell"")",147000,ustav Mahler,Symphony No. 2,2003,[Multiple languages]
17862,15004529,11,Maya Loco + L'Himalaya: les Mayas là (vers. instru),353000,Scieur Z,Scie-Né Muzic - Pour Films Imaginaires,2013,French
17863,4415845,1,A War Inside,130200,Biwgig,Reclamation,2006,E.
17864,15591135,7,Down in the Alley,181000,Memphis Minnie,"Those Dirty Blues, Volume 1",2009,English
17865,8163404,4,Swingin' Doors,172040,Merle Haggard,The Kings & Queens of Country,1997,English
17866,14151658,7,Ime Edo (I'm Here),270000,Angela Dimitriou,Angela Dimitriou,2000,Greek
17867,14123,1,The Magick Bird of Chomo-Lung-Ma,400000,Obsolete vs. Delete,"Land of Baboon, Volume 2: Th Return of the Illclectic",1997,English
17868,1418324,5,Pokemon kon'tesuto (no theema),null,GARDEN,Pokémon: Advanced Adventure,,
17869,15078242,17,Oh No (live),186000,The Hitmen,The Hitmen,E nglish,E nglish
17870,13155632,7,Wenn du denkst du denkst dann denkst du nur du denkst,200000,unknown,25 Jahre Deutsche Hit Parade: 1975,1995,German
17871,11384851,,On the Run,158000,Mark Ronson feat. Mos Def & M.O.P.,Here Comes the Fuzz,2003,English
17872,15844690,3,Fuld Af Forundring,288440,C.V. Jørgensen,Sjæland,1994,Danihs
17873,12340494,13,Bad,520000,U2,"1984-10-31: Sportpaleis Ahoy, Rotterdam, Netherlands",,English
17874,16595657,21,"DritteWeihnachtsmesse:Oratio:Concede,quaesumus",52000,"Monk'sChoiroftheBenedictineAbbeyofSt.Martin,BeurWon",GregorianischerChoral:Weihnachtsmessen,1960,German
17875,5477757,12,Var är tummen,128693,"Lisa Mohlin, Tora och Ida Melin",Den Vita Barnkammarboken,2006,Swedish
17876,7677045,2,Pecamé (Mr. Marvin mix),,Joe T. Vannelli,Pecamé: The Remixes,1995,English
17877,963772,23,I've Had Enough,156933,Conflict,Only Stupid Bastards Help EMI / From Protest to Resistance,,English
17878,2790183,12,Uplně nahá,228200,Lucie Bílá,Best 2001,,Czech
17879,12438695,54,,38000,M. Whitwell,PTroject Echo,2010,English
17880,5566346,9,Things Have Gone To Pieces,229000,The Geezinslaws,blah...blah...blah,,English
17881,1226432,1,Why Not,178866,Hilary Duff,The Lizzie McGuire Movie,2003,Eglish
17882,2573603,10,Are You From Dixie,154466,Grandpa Jones,16 Greatest Hits,,English
17883,null,12,STUCK WITH YOU,262893,Huey Lewis & The News,80s Pop Party,2007,English
17884,5245842,14,The Yakuza,252000,Christopher Franke,Raven,1993,English
17885,9314512,35,Afriganda (full mix),3000 0,Barry Dean S hear,Expedition:Africa,,English
17886,1816721,6,Inside the Outside,202640,The Amboy Dukes,Migration,1991,English
17887,13116884,5,Of Glorious Remains pt. I - The Poisoned,334000,Worth Dying For,Tears and Ashees,2011,English
17888,13421976,11,Si me olvidas (Acústica),245000,Vanesa Martín,"Ven, Siéntatey Me Lo Cuentas ...",2012,Spanish
17889,2602729,14,Sugar Sugar,227826,Laurel Aitken,"Rolling Stone: Rare Trax, Volume 5: Summer in the City",1998,English
17890,13750018, 7,Second Chance,220253,The Dan Houstons,The Dan Houstons,2011,English
17891,15930134,4,Unearthed Statue,105000,Infinity Frequencies,Computer Death,2013,English
17892,13554742, 6,Woman's Work,144906,Tracy Chapman,Live Performances: 1988-2000 (disc 2h),,English
17893,15095076,7,The Pad and the Pen,49893,KRS‐One,Ruminations,,English
17894,3959194,9,Iyole,380400,Kanda Bongo Man,Afrique Dynamique,2001,[Multiple languages]
17895,1602265,4,Zabriskie Point: Crumbling Land,253293,Pink Floyd,A Tree Full of Secrets,1999,English
17896,2549428,11,,288373,,,1997,
17897,13990115,2,"Konzert für Gitarre, Streicher und Continuo C-Dur, RV425: Allegro",163000,Antonio Vivaldi,Hightech Konzert,1989,
17898,5126631,15,Running Up That Hll,272600,Levy 9,Adrenalin Rush,,English
17899,11849952,3,Woman,308000,Free,Isle of Wight,,English
17900,48 90473,1,Don't Stop the Carnival,114093,Davy Graham,The Guitar Player,2003,English
17901,4933031,2,Si Me Vas A Dejar,176000,Pete Astudillo,Como Te Extraño,1995,Spanish
17902,10666563,5,Pablo,341666,Chris McNulty,I Remember You,2004,English
17903,5411281,4,Homebass,298000,The Outside Agency,The Outside Agency,1996,English
17904,1997842,15,Nocturne (Sov P?In Arm ),315440,Johan Stengård,Det Vackraste,,
17905,11701216,20,I Was In,40506,Prince Paul,A Prince Among Thieves,1999,English
17906,2859248,3,Jonny Victory,179346,The Needles,UUnder The City,,English
17907,14077598,3,"2007-05-17: A State of Trance #300, ""Part 3: Menno de Jong"": Pettelaarse Schans, Hertogenbosch, The Netherlands",,Armin van Buuren,"2007-05-17: A State of Trance #300: Pettelaarse Schans, Hertogenbosch, The Netherlands",,English
17908,375065,9,Blues for Basie,218827,Joe Pass,Vitruoso #2,2087,English
17909,6327952,15,Suspicious Minds,232000,Candi Staton,Mastermix Classic Cuts 96: Rare and Collectables,,English
17910,2346897,7,Evil Evol,168666,Power of Dreams,Positivity,,
17911,13973275,1,Na Na,,B.R.O,High School,unknown,Polish
