tid,id,number,title,length,artist,album,year,language
13841,12030-A022,6,0066-Honey (Deep Dish Hoojee dub),5m 26sec,Billie Ray Martin,Yoshiesque (2000),null,Eng.
13842,47114-A051,10,010-She's Not Just a Pretty Face,3m 54sec,Shania Twain,"CDX, Volume 327: September 2003 (unknown)",null,Eng.
13843,195411-A032,18,018-La Java des chaussettes a clous,2m 55sec,Borisy Vian,Boris Vian chante Boris Vian (2004),null,Fre.
13844,19976-A061,5,005-Pokemon kon'tesuto (no theema),1m 38sec,GARDEN,Pokemon: Advanced Adventure (unknown),null,unknown
13845,91433-A064,1,001-2 Smooth,unknown,Webbie,Savage Life 2 (2008),null,Eng.
13846,198961-A03,5,005-   ,unknown,Jack Action, (2001),null,Rus.
13847,26950-A04,1,001-Anyway,4m 50sec,Eliot Morris,Parker's Back (unknown),null,unknown
13848,223930-A070,5,005-Someday Sweetheart,2m 16sec,Peggy Lee,Miss Wonderful (2006),null,Eng.
13849,174288-A062,1,001-Ready to Go,5m 2sec,Republica,100 Essential Tracks: Pop (2010),null,Eng.
13850,129925-A070,4,"004-Un Di Se Ben Rammentomi, Bella Figlia Dellf'Amore (Rigoletto)",6m 22sec,Luciano Pavarotti,The World of Luciano Pavarotti (disc 3) (unknown),null,Ita.
13851,19032-A00,6,006-For Whom the Bell Tolls,5m 11sec,Metallica,Metal Up Your Ass (unknown),null,Eng.
13852,101133-A055,19,019-Like Flames,3m 59sec,Alannah Myles,"Platin, Vol. X (2001)",null,Ger.
13853,229770-A00,25,025-,1m 4sec,,  Ver.2 (unknown),null,Jap.
13854,1789-A09,1,001-Coaster,2m 53sec,Tub,"Coffee, Tea, Soda Pop, Pee (unknown)",null,unknown
13855,48631-A06,1,001-All Is Forgiven,3m 59sec,Siren,All Is Forgiven (unknown),null,Eng.
13856,181322-A060,11,011-Mood to Be Wooed,3m 2sec,Duke Ellington and His Orchestra,The Chronological Classics: Duke and His Orchestra 1944-1945 (1996),null,Eng.
13857,82296-A00,4,004-Bernadiah,5m 29sec,Tommy Tutone,null,null,Eng.
13858,53420-A014,4,004-I Me Mine,4m 41sec,Laibach,Let It Be (1997),null,Eng.
13859,180666-A016,10,010-Kreuzberg,2m 23sec,Beton Combo,Perfektion ist Sache der Gotter (1981),null,Ger.
13860,231250-A060,32,"Goldberg Variationen, BWV 988, Aria mit 30 Veranderungen 32",2m 26sec,Johann Sebastian Bach,"Goldberg-Variationen, BWV 988, Clavierubung, Teil 4 (unknown)",null,Ger.
13861,150306-A011,5,005-Domination or Destruction,2m 42sec,Rhetoric,"1989-06-09: The Barn Tavern, Norwich, UK (unknown)",null,Eng.
13862,null,M4,"0M4-Symphonie No. 8 F-Dur, Op. 93: IV. Allegro vivace",7m 21sec,"Beethoven; Bernstein, Wiener Philharmoniker",9 Symphonien (1980),null,Ger.
13863,72579-A06,9,009-Mister XL,unknown,Olga,Tama pimea puoli (2006),null,Fin.
13864,110372-A03,19,019-Van a por nosotros,4m 0sec,Turtle Power Crew,Aplasta tus gafas de pasta (2007),null,Spa.
13865,16370-A0q1,22,022-[silence],0m 5sec,David Crowder Badn,All I Can Say (1998),null,Eng.
13866,92414-A046,6,006- ,3m 0sec,Uma2rmaH,   (2008),null,Eng.
13867,138800-A042,12,012-Do You Love Me?,4m 37sec,Nick Cave & The Bad Seeds,Alternative Collection (2002),null,Eng.
13868,29305-A060,9,009-Is... Not,12m 0sec,Porcupine Tree,The Sky Moves SidewaGys (1995),null,Eng.
13869,178648-A059,18,018-You & I (radio version),3m 34sec,Cinzia,"The Cream of Female Vocal-Trance, Vol. II (2003)",null,Eng.
13870,187160-A017,10,010-Solang (Instrumental),4m 21sec,Max Herre feat. Tua,Hallo Welt! (2012),null,Ger.
13871,88555-A09,10,010-dunklle Zeit,1m 39sec,Stoahoat & Bazwoach,A Ruah Is (unknown),null,Ger.
13872,29748-A028,13,013,2m 22sec,Paul Paljett,Paul Paljett Story (unknown),null,unknown
13873,24239-A015,9,009-Rub-a-Dub Part ner,2m 57sec,Jimmy Cliff,Reggae Man (unknown),null,unknown
13874,181648-A032,A2,0A2-Du lachst nicht mehr,4m 34sec,Howard Carpendale,Hello Again (1984),null,unknown
13875,122743-A061,4,004-,4m 24sec,, (2009),null,Chi.
13876,157249-A066,1,001-,3m 15sec,, (1997),null,Chi.
13877,127623-A00,1,001-Under the Greenwood Tree,5m 54sec,Breadmachine,Under the Greenwood Tree (2007),null,Eng.
13878,30800-A  070,5,005-Sweet Child o' Mine,7m 26sec,N Roses,"1992-02-19 to 1992-02-22: Tokyo Dome, Tokyo, Japan (unknown)",null,Eng.
13879,110387-A022,18,018-Corri bambino,2m 48sec,Delirium,'71 - '75 (2005),null,Ita.
13880,225809-A043,9,008-The Pass Loning,5m 56sec,Stormzone,Three ings (unknown),null,unk.
13881,85040-A026,1,"001-Voluntary in G major, Z. 720",3m 19sec,Henry Purcell,"Organ Works by Purcell, Blow & Locke (John Butt) (1994)",null,Eng.
13882,211058-A046,6,006-Anyway,3m 29sec,Family,Anyway... (2003),null,Eng.
13883,189042-A027,11,011-Si me olvidas (Acustica),4m 5sec,Vanesa Martin,"Ven, Sientate y Me Lo Cuentas ... (2012)",null,Spa.
13884,49252-A069,14,"014-Sonata in G Minor Op. 1 no. 4 ""Il trillo del diavolo"": II. Allegro",2m 51sec,Giuseppe Tartini,Virtuoso Violin (unknown),null,Eng.
13885,198716-A017,5,005-Shortchange,7m 10sec,Agents of Good Roots,STRAIGHTAROUND (nknown),null,Eng.
13886,74857-A030,2,001-Blow,5m 15sec,RIP SLYME,Blow (2006),null,Eng.
13887,71341-A07,10,010-Magical Eyes,5m 13sec,Folder 5,Five Girls (2002),null,Jap.
13888,3610-A030,17,017-I Started a Joke,3m 5sec,Faith No More,King for a Day Fool for a Lifetime (unknown),null,Eng.
13889,13065-A042,26,026-O.J.,0m 22sec,Neil Hamburger,America's Funnyman (1996),n.a.,Eng.
13890,222752-A029,2,Trolls Lurking Beer,3m 5sec,Zrymgoll,Mighty Tavern (unknown),null,Eng.
13891,142277-A027,13,013-From My First Moment,4m 35sec,Charlotte Church,The Ballroom Mix 4 (2006),null,Eng.
13892,171543-A019,4,004-Call for the Touareg,12m 41sec,Hybryds,Ritual Anthology (2009),null,Eng.
13893,132317-A070,4,004-New Orleans March (full mix),3m 42sec,Tim Garland,"Jazz, Boogie, Classcal (2002)",null,Eng.
13894,103336-A054,13,013-Bix Beiderbecke,2m 31sec,Jim Gill,Irrational Anthem and More Salutes to Nonsense (2001),null,Eng.
13895,40539-A03,4,004-Old Faithful,2m 11sec,The Spotnicks,Back to the Roots (unknown),null,Eng.
13896,153182-A012,1,"001-Baby, Let's Be Friends",2m 50sec,Dexter Gordon,Jazz Profile (1998),null,Eng.
13897,85917-A021,11,011-1001 Doses (Ate Voce Voltar),2m 32sec,Carbona,Taito Nao Engole Fichas (2003),null,oPr.
13898,43588-A05,17,017-Molly's Lips (Cattle Club on 02-12-90),2m 4sec,Nirvana,"1989-11-22: Play the Fucking Guitar, Man!!: U4 Club, Vienna, Austria (unknown)",null,Eng
13899,219679-A056,8,008-Double Cup,4m 9sec,DJ Rashad feat. Spinn,Double Cup (2013),null,Eng.
13900,810-A064,4,004-Cow Cow Boogie,3m 52sec,The Great Guitars,Great Guitars II (1976),null,Eng.
13901,213544-A029,5,"Sinfonia in D, K. 45: II. Andante",2m 8sec,Wolfgang Amadeus Mozart,Early Symphonies (2006),null,Eng.
13902,84346-A023,4,004-Face to Face,5m 39sec,John Canaan,Our Savior's Love (unknown),null,Eng.
13903,219330-A020,16,016-Mama's Perl (karaoke),3m 10sec,The Jackson 5,J Is for Jackson 5 (2010),null,Eng.
13904,100529-A050,2,002-Cristales rotos,unknown,Estres,Mas alla del ideal (2008),null,Spa .
13905,193304-A032,11,011-All in Together,unknown,Wu-Block,Wu-Block (2012),null,Eng.
13906,28760-A049,3,003-Truck Stop (Auf Achse),4m 3sec,Franz Ferdinand,Take Me Out (2004),null,Eng.
13907,90977-A040,1,001-Last Night In Soho,3m 18sec,"Dave Dee, Dozy, Beaky, Mick & Tich",The Complete Collection (1996),null,Eng.
13908,53719-A019,4,004-words of the mind brandnew ojurney (meet y friend mix),5m 24sec,m.o.v.e,words of the mind brandnew journey (2000),null,Eng.
13909,22882-A037,10,-Kryptonite,3m 43sec,The Rusty Pipes,Casa de Boca (unknown),null,unknown
13910,224209-A053,16,016-eMllow My Mind,3m 56sec,Simply Red,It's Only Love (2000),null,Eng.
13911,71623-A030,3,003-Irish Ivanm's Spirit Song,3m 50sec,Paul Howard & The Tender Trap,The Patron Saint of Heartache (1993),null,ENG.
13912,234020-A08,20,"020-Four Pieces, op. 64: IV. Reminiscences",1m 12sec,Anatol Liadov,"Marionettes, A Musical Snuffbox & Other Piano Music (2008)",null,Eng.
13913,171733-A049,8,008-Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga,1m 14sec,Johann Sebastian Bach,Goldbergvariaties (2010),null,Ita.
13914,92623-A00,3,003-War,3m 57sec,AG & Party Arty,Art of War (2002),null,Eng.
13915,207375-A061,7,007-Days,4m 35sec,Late Night Alumni,The Beat Becomes a Sound (2013),null,Eng.
13916,227689-A064,27,027-Heres To Us (Lyric Video),unknown,Kevin Rudolf,"Promo Only: Hot Video, December 2013 (unknown)",null,Eng.
13917,133767-A055,2,002-,4m 2sec,in cremonica mono+, (2010),null,Jap.
13918,124273-A04,14,014-Jamaica Jamaica,3m 55sec,Special EFX,Jazzy Summer (2009),null,Eng.
13919,222281-A021,3,003-Its All Coming Back to Me Now (The Moran Anthem 7 edit),4m 20sec,Celine Dion,Its,null,Eng.
13920,86122-A08,11,011-It's Too Soon to Know,3m 36sec,Irma Thomas,The Minit & Instant Story (disc 1) (2005),null,Eng.
13921,119215-A022,1,"001-Vesper Op. 37: Reading. ""Glory be to the holy...""",0m 29sec,  ,"Vesper Op. 37 (MDR Rundfunkchor Leipzig, Howard Arman) (2002)",null,Eng.
13922,4092-A056,1,003-So Many Thing s,2m 58sec,Sarah Brightman,Eden (1999),null,unkknown
13923,149835-A023,9,009-Playgirl,3m 51s ec,Ladytron,Best,null,En.g
13924,184372-A051,1,001-Most_Gentlemen_Don't_Like_Love,2m 23sec,Eddy Duchin & His Orchestra,Most Gentlemen Don't Like Love / My Heart Belongs to Daddy (1938),null,Eng.
13925,10813-A016,16,016-Keep Lovin' You (feat. Az) (remix),4m 13sec,Dave Hollister,Things in the Game Done Changed (unknown),null,unknown
13926,116757-A058,5,005-D'Nachban san Necha,5m 59sec,Los Dos y Companeros,Wou hanna doi? (2002),null,Ger.
13927,69424-A02,13,013-Black Is the Color of My True Love's Hair,2m 6sec,John Jacob Niles,I Wonder as I Wander: Carols & Love Songs (2006),null,Eng.
13928,52354-A057,1,001-Old Weakness (Coming on Strong),3m 34sec,Tanya Tucker,Tanya (unknown),null,Eng.
13929,164570-A013,10,010-Free Spirit (Ashes to Ashes),5m 10sec,Miten with Deva Premal,Soul in Wonder (2007),null,Eng.
13930,87702-A065,2,002-Sunny Side of the Street,2m 38sec,Jon Mosey,Both Sides of the Street (1998),null,Eng.
13931,138978-A035,1,001-Almost Brave,2m 4sec,$wingin' Utter$,Live at the Fireside Bowl (1995),null,Eng.
13932,114032-A017,1,001-Wake Up (club remix),6m 17sec,Interactive,"RaveBase: Raver's Paradise, Phase 9 (1997)",null,Eng.
13933,222273-A033,4,004- -off vocal ver.-,4m 52sec,,Winter Kiss (2013),null,Jap.
13934,160324-A016,10,010-Mi apuesta,4m 17sec,Eruca Sativa,Es (2010),null,Spa.
13935,214962-A037,1,001-Baby One More Time,3m 30sec,Britney Spears,Absolute 90's (2008),null,unknown
13936,82872-A010,10,010-Mi corazon (interlude),2m 4sec,Safirre,Atrevida (1996),null,Eng.
13937,50482-A029,12,011-Big Things Like This,3m 44sec,Dan Bryk,Lovers Leap (2001),null,Eng.
13938,98254-A01,12,012-Very Important Message,0m 56sec,Sole,Bottle of Humans (2003),null,Eng.
13939,155589-A011,5,005-Uncontrollable,3m 14sec,Stereos,Uncontrollable (2010),null,Eng.
13940,121068-A010,19,019-Cat's Chorus,1m 34sec,Thomas Kane & Colin Baldry,It's a Mad Mad World (unknown),null,Eng.
13941,175120-A040,24,023-Paper Lanterns,9m 44sec,Green Day,Egocentric Plastic Men (1994),null,Eng.
13942,90989-A061,3,"003-Palestrina: II. Akt, V. Szene ""Darf ich die Frage stellen, warum nicht nach der Reih""",7m 4sec,Hans Pfitzner,Palestrina (Chor & Symphonie-Orchester des Bayerischen Rundfunks feat. conductor: Rafael Kubelik) (1989),null,Ger.
13943,197952-A066,3,003-Flowers in the Dirt,4m 8sec,Das Pop Pop,The-Game-(2011),null,Eng.
13944,130611-A027,90,090-Soul Chocolate,1m 54sec,T . Winkie,Very Berry R&B (unknown),null,Eng.
13945,87325-A03,,005-Kozn,1m 24sec,Adra,Demo #1 (2003),null,unknown
13946,214619-A019,1l,011-Ten Cay Moj swiat,3m 29sec,DKA,Klimaty 2009 (unknown),null,Pol.
13947,37518-A013,12,012-Mist Over the Mersey,3m 0sec,The Houghton  Weavers,The Best of The Houghton Weavers (unknown),null,unknown
13948,47419-A05,6,006-Losin' Letters,2m 4sec,Armchair Martian,Who Wants to Play Bass? (2002),null,Eng.
13949,34306-A045,23,"023-Me, You and Us Too",3m 20sec,Small_Faces,Small Faces (1992),null,eng.
13950,226169-A012,20,020-Die alten Weisen,0m 58sec,Ernst Busch,1960 Live in Berlin (unknown),null,Gr.
13951,189288-A06,13,013-Keep Control Plus,3m 30sec,Sono,"Papeete Beach Compilation, Vol. XI (unknown)",null,unknown
13952,20900-A065,15,015-Be My Lover,3m 30sec,Off the Beat,No Static (unknown),null,unknown
13953,177581-A053,2,002-Fancy,2m 58sec,Anthony Ellect,Beverly Inn EP (unknown),null,Enngk.
13954,177782-A035,23,023-Dramamine,2m 31sec,Sebadoh,Bakesale (2011),null,Eng.
13955,230465-A09,6,006-Get Back to Your Feet,5m 54sec,Bakken,Death of a Hero (unknown),null,unknowzn
13956,150395-A032,12,012-I Don't Need Another Love,4m 11sec,Dionne Warwick,The Grreatest Hits (2009),null,Eng.
13957,191104-A035,9,009-Phantopia,7m 31sec,Marc de Clarq,Shape Rave Vol. II (unknown),null,Ger.
13958,98083-A04,2,002-Get on My Camel (vocal mix by Major Boys) (feat. Charlotte),unknown,Paul Johnson,Get on My Camel (1999),null,Eng.
13959,98845-A020,8,08-Rags To Riches,unknown,Tony Bennett,Popular Favourites N 2 (1955),null,Eng.
13960,84508-A070,11,011-Chhariot Choogle,2m 35sec,Heretix,Adventures of Superdevil (1993),null,Eng.
13961,43956-A066,4,004-Bitterful,4m 47sec,Sime Nugent and the Forefathers, About the Benefits of Hindsight (unknown),null,Eng.
13962,4204-A030,6,007-HRock the Shack,4m 12sec,New Order,Get Ready (2001),null,Eng.
13963,47219-A036,3,003-Nineteen Eighty Bore,2m 5sec,Crass,Christ: The Bootleg (199V9),nu ll,Eng.
13964,185965-A039,9,009-Crimes of Paris,4m 19sec,Elvis Costello & The Attractions,Blood & Chocolate (2002),null,Eng.
13965,212395-A070,14,014-Bicycle Rider,unknown,The Beach Boys,Archaeology (unknown),null,Eng.
13966,51722-A07,7,007-Dynamic Fojrce,7m 40sec,Delirious,Nu-Clear Visions of Israel (2003),null,Eng.
13967,156955-A015,2,"002-Store, small - Small crowd, cash area",2m 3sec,Sound Ideas,6029 (unknown),null,Eng.
13968,16704-A03,1,001-Partyalarm (Radio Mix),3m 40sec,Aquagen,Partyalarm (unknown),null,unk nown
13969,174590-A059,8,008-Sucker,5m 1sec,Mott the Hoople,Teh ballad of Mtot: a Retrospective (1993),null,Eng.
13970,224215-A023,39,039-Sunday on My Mind (original mix),7m 10sec,Daniiel Stefanik,Berlin Afterhour 3 - From Minimal to Techno - From Electro to House (unknown),null,Eng.
13971,82058-A037,7,007-Oh!,3m 19sec,Spinback SIociety,Bone Crushing Brooklyn Beats (1998),null,Eng.
13972,53243-A018,12,012-Havin' Good Time,4m 14sec,Def Dames Dope,It's a Girl (1993),null,Eg.
13973,150671-A064,11,011-And Eve Was Weak,unknown,Michael Gore,Carrie (1988 Stratford Cast),1988,Eng.
13974,143510-A051,2,002-Ezer ez,unknown,erantzun,Burmuinak astindu (2003),null,Bas.
13975,unknown,3,003-Episode 1: No Grand Plan,2m 57sec,Christopher Lee,This Sceptred Isle: Empire: Volume 1: 1155-1783 (2005),null,Eng.
13976,142191-A024,1,001-Song,6m 39sec,  &  ,Wave of Sorrow (1990),null,Eng.
13977,112769-A051,7,007-Balladen om Rickard Sandler,8m 38sec,Tore Berger,I huset langt pa landet (2009),null,Swe.
13978,148288-A041,8,008-vliegenmepper,1m 23sec,Andre van Duin & Ferry de Groot,Het Beste Uit (2005),null,Dut.
13979,52976-A040,20,020-Debqa Habaya,1m 45sec,Ora Sittner & Youval Micenmacher,Chants Hebreux d'Israel et d'Orient (unknown),null,Fre.
13980,49703-A031,1,001-I'm a King Bee,3m 5sec,Slim Harpo,Hip Shakin': The Excello Collection (1994),null,Eng.
13981,210947-A035,1,"001-Interview & Making Making ""Inferno""",unknown,Motorhead,Inferno (2004),null,Eng.
13982,203856-A058,7,007-Message From Maria,unknown,Nicky Thomas,Images of You (1973),null,Eng.
13983,28251-A056,11,011-Asylum I: Asylum,4m 6sec,Yngwie J. Malmsteens Rising Force,Alchemy (1999),null,Eng.
13984,79995-A013,11,011-Sweet Emotion (single version),4m 48sec,,MY FAVORITE SONGS 2 (1991),null,aJp.
13985,83792-A058,4,004-Saklanma,4m 28sec,Yonca Lodi,Yolumu Bulurum (2007),null,Tur.
13986,61806-A010,7,007-Za ljubav hvala ti,4m 53sec,E.T.,Anno Domini 1996.,1996,Cro.
13987,184952-A050,11,011-Two Hearts,3m 19sec,The 'B' Girls,Who Says Girls Can't Rock (1997),null,Eng.
13988,226120-A011,20,020-Spiegelmenschen (Minimal Electro Version),2m 42sec,XTR Human,Minimal Baby VII (2014),null,unknown
13989,234409-A010,9,009-China Grove,3m 16sec,Cook & Glenn,"Country, Soul & Rock-N-Roll (2006)",null,Eng.
13990,205055-A016,23,023-,1m 56sec,,FAIRY TAIL ORIGINAL SOUNDTRACK VOLUME 4 (2013),null,Jap.
13991,195669-A047,10,010-Bas Celik (1. dio),2m 26sec,Zabranjen opusenje,Dok cekas sabah sa sejtanom (2000),null,Bos.
13992,158039-A035,10,010-Anima Mundi (original),unknown,The Last Atlant,Globetronica 2 (2009),null,unknown
13993,99039-A06,8,008-Superman on Ice,6m 27sec,13 & God,Live in Japan (2008),null,Eng.
13994,218978-A060,11,011-Voit_pois_jo_menna...,2m 10sec,Marita Antsola,Lauluja (2013),null,Fin.
13995,221743-A010,1,001-Ding Dong Merrily on High,1m 58sec,Toehider,Under the Mistletoe (2009),null,Enng.
13996,137253-A052,2,002-Pas envie d'expliquer (instrumental),unknown,A caus' des garcons,Pas envie d'expliquer (1989),null,Fre.
13997,231629063,A 7,0A7-Drown,2m 42sec,Black Tambourine,Black Tambourine (2011),null,Eng.
13998,25696-A051,11,011-Right on Target,6m 19sec,PaulParker,"Gay Classics, Volume 1: Ridin' the Rainbow (1995)",null,Eng.
13999,225431-A067,1,001-Let Us Burn,5m 31sec,Within Temptation,Hydra (2014),null,Eng.
14000,164784-A014,13,013-I'll Be Home for Christmas (vocal take),2m 44sec,The Beach Boyys,"Christmas Sessions: The Alternative ""Beach Boys Christmas"" Album (1997)",null,Eng.
14001,21482-A067,11,011-El Queso,3m 27sec,Los Rabanes,Money Pa' Que (unknown),null,unknown
14002,45396-A066,6,006- of Fire,3m 50sec,Saints & Sinners,Saints & Sinners (unknown),null,
14003,123 421-A050,4,004-Going Crazy,4m 46sec,Jean Grae,This Week (2004),null,Eng.
14004,226336-A065,6,4e Quatuor in b - 6 Menuet modere,4m 1sec,Musica ad Rhenum,Paris Quartets (unknown),null,unknown
14005,22746-A036,3,003-From  Your Place on Sunset,8m 16sec,Low,Murderer (2003),null,Eng.
14006,146621-A028,5,005-,9m 21sec,, (1996),null,Jap.
14007,86124-A034,6,006-Nitrous,3m 0sec,Beef,"Stink, Stank, Stunk (2002)",null,Engg.
14008,null,1,001-On a Claer Day,2m 16sec,,Kiki's Delivery Service (unknown),null,Eng.
14009,219595-A06,1,001-Hello America,2m 46sec,Dan Barta,Horem padem (unknown),null,unknown
14010,73996-A069,16,016-The Hole in Willie's Guitar,3m 15sec,Memaarie,"Promo Only: Country Radio, May 2006",2006,Eng.
14011,107242-A034,9,009-The Barber of Seville: Una Voce Poco Fa (from Dark Eyes),6m 27sec,Gioachino Rossini,Diva! A Soprano at the Movies (1991),null,Eng.
14012,109927-A033,8,008-Tabernarios (Rock 'n Roll),3m 51sec,Tabernarios,tabernarios (200qS),null,Spa.
14013,93868-A054,11,"011-Sechs kleine Klavierstucke, Op. 19: III. Sehr langsam",0m 51sec,Arnold Schonberg,Schonberg: Piano music (Glenn Gould) (1989),null,Ger.
14014,61819-A01,4,004-Me Lost Me Cookie at the Disco,2m 59sec,Sesame Street,Hot! Hot! Hot! Dance Songs (1997),null,Eng.
14015,132984-A00,4,Detective-Detective Dynamite (full version),1m 32sec,Veigar Margeirsson,Action Adventure Trailers (unknown),null,Eng.
14016,2658-A039,1,001-Flower,3m 25sec,Moby,Play: The B Sides (2000),null,Eng.
14017,63797-A062,1,001-Mano Negra,1m 0sec,Mano Negra,Lo mejor de la Mano Negra (2005),null,unknown
14018,80773-A05,2,002-You Can't Hide (radio mix),unknown,Holly Jump,You Can't Hide (1988),null,Eng.
14019,118448-A068,11,011-Too Late Too Soon,4m 1sec,Will Hoge,The Wreckage (2009),null,Eng.
14020,167399-A043,3,003-Fool Am I?,3m 40sec,I Am In Love,Of Regard and Affection (2011),null,Eng.
14021,131902-A047,8,008-The Simple Life,unknown,Davy Mooney,Astoriano (2009),null,Eng.
14022,100869-A043,1,001-Cielo drive,4m 34sec,Deneuve,El codazo de Tassotti (2007),null,Spa.
14023,84485-A058,5,005-Shine,3m 10sec,Motorhead,The Essential (2007),null,Eng.
14024,130375-A041,35,035-Power Generators,2m 27sec,Philip Green & William Loose & Emil Cadkin,Newsreel Sports Showbiz Fashion (unknown),null,Eng.
14025,130118-A08,21,021-Bumblebee Blues,0m 30sec,Mordy Ferber,"Jazz & Blues Guitar, Vol. I (unknown)",null,Eng.
14026,25257-A070,12,012-'68 (De-Phazz Old Style dub),5m 1sec,Anima  Sound System,Supperclub Presents Lounge 1 (2000),null,Eng.
14027,90052-A027,2,002-Dust Is Our Face,unknown,Tiamat,"Off Road Tracks, Volume 23 (1999)",null,Eng.
14028,83050-A015,3,003- (Instrumenntal),3m 39sec,, (2007),null,Jap.
14029,34598-A041,5,005-I Told Y'all,4m 16sec,Petey Pablo,Diary of a Sinner: 1st Entry (2001),null,Eng.
14030,106988-A060,7,007-Capriccio Sinfonico,12m 32sec,Giacomo Puccini,Missa di Gloria (Chur symphonique et Orchestre de la fondation Gulbenkian de Lisbonne feat. conductor: Michel Corboz) (1978),null,Fre.
14031,169051-A029,1,001-I Put a Spell on You,5m 27sec,Bryan Ferry,Taxi (1993),null,Eng.
14032,202241-A019,4,004-Pandemonium,7m 17sec,Simiantics,Freaky Shamanic Rituals (2012),null,Eng.
14033,185229-A052,3,"003-Serenade for Strings in E major, Op. 22: III. Scherzo. Vivace",5m 27sec,Antonin Dvorak,Ultimate Dvorak: The Essential Masterpieces (unknown),null,unknown
14034,143754-A040,1,001-Room Full of Roses,unknown,George Morgan,Room Full of Roses / Put All Your Love in Cookin' Jar (1949),null,Eng.
14035,207060-A036,13,013-Love Is Gone (Fred Rister & Joachim Garraud radio edit remix),3m 21sec,David Guetta,Pop Life (2007),null,En.
14036,14829-A012,1,001-Kinoshita,5m 2sec,Fridge,Eph (2002),null,Eng.
14037,155464-A09,7,007-Fussin' and Fighting,2m 26sec,Bob Marley & The Wailers,The Bob Marley Collection (unknown),null,Eng.
14038,156626-A056,17,017-Read Between the Lines,4m 21sec,Aaliyah,"All Aaliyah, Vol. 2 (The Dave Cash Collection) (unknown)",null,Eng.
14039,163789-A031,21,021-Precoital Evisceration,1m 32sec,Venereal Messiah,Decorations of Decapitation (2008),null,Eng.
14040,185893-A041,9,"009-Sonate pour piano n3 en Si mineur, Op. 58: I allegro maestoso",11m 52sec,Frederic Chopin,Integrale de l'uvre (2007),null,Fre.
14041,43537-A033,10,010-Money (Dollar Bill Y'all),4m 27sec,Jimmy Spicer,In tha Beginning... There Was Rap (Tha Originals) (unknown),null,Eng.
14042,44912-A043,11,"011-Momus, Where are You?",2m 45sec,The Smittens,Gentlefication Now!,null,Eng.
14043,203113-A033,7,007-The-Nips-Are-Getting-Bigger,3m 25sec,Mental As Anything,Regular Records Greatest Hits (unknown),null,Eng.
14044,85708-A053,9,009-Nai,4m 0sec,Anubia,Segredo a voces (unknown),null,Gal.
14045,202431-A05 1,4,004-Still a Rat,2m 42sec,Tanner,Ill Gotten Gains (1995),null,Eng.
14046,3118-A026,1,001-Music (Deep Dish edit),4m 14sec,Madonna,Totally Hits 3 (unknown),null,Eng.
14047,153912-A050,1,001-Ventura Highway,3m 45sec,America,Here & Now (unknown),null,Eng.
14048,146246-A030,20,020-Twisting,2m 55sec,They Might Be Giants,"2004-07-24: Live on Penn, Washington, DC, USA",2004,Eng.
14049,35841-A07,5,005-A Better Day,4m 5sec,Multicyde,Multiplicity (2001),null,Eng.
14050,49269-A060,2,002-Ghetto Supastar (That Is What You Are),4m 21sec,Pras,Ghetto Supastar (unknown),null,Eng.
14051,190660-A09,10,010A-vanti Avanti,3m 21sec,Anita de Hoop,Jij Hoort Bij Mij (unknown),null,unknown
14052,79137-A023,9,009-Psyche-terrorist,unknown,ProFat,De vroedmannen van de woordgeboorte (1999),null,Dut.
14053,217870-A070,14,014-Antares,4m 7sec,Jim Norman/Grafite,"Time Changes, Times Change (unknown)",null,Eng.
14054,111095-A09,3,003-Broken You,3m 58sec,The Lovely and Talented,The Lovely Talented and (2006),null,Eng.
14055,21794-A025,8,008-Rattler,2m 49sec,The Seekers,This Is (unknown),null,Eng.
14056,107639-A051,10,010-I Miss You Baby,3m 30sec,Taj Mahal,The Very Best of Taj Mahal (1998),null,Eng.
14057,13648-A054,11,011-Second to Day,4m 47sec,Dark at awn,CrimsonFrost (2001),null,Eng.
14058,17748-A013,8,008-Right,4m 27sec,Lewis Taylor,Lewis Taylor (1996),null,Eng.
14059,147100-A053,53,053-Switchblade 5 (30),0m 30sec,Barrie Gledden & Kes Loy & Richard Kimmings,"Punk, Rock (2009)",null,Eng.
14060,4089-A064,5,005-Luminous Progression,7m 31sec,Vidna Obmana,Tremor (2001),null,Eng.
14061,121760-A028,200,2200-Period 2,0m 7sec,Bob Foster,"Logos, Links & Stings, Part 1 (unknown)",null,ENG.
14062,72896-A049,8,008-Eagles Fly,5m 0sec,Van Halen,Looney Tunes Merrie Melodies: The Unreleased (unknown),null,XEng.
14063,230076-A07,4,004-Feels Like the First Time,unknown,Wanna-Bees,Another EP (1993),null,Eng.
14064,73793-A020,9,009-Hammer Down,4m 20sec,Cross Canadian Ragweed,Back to Tulsa: Live & & at Cain's Ballroom (2006),null,Eng.
14065,39833-A031,9,009-Major Blowout,,Corn Doggy Dog & the 1/2 lb.,Corn Doggy Dog & the 1/2 lb. (unknown),null,uknnown
14066,93794-A043,9,009-In the Big Picture,3m 42sec,Sir Haakon and the Popular Musicians,null,null,Eng.
14067,10903-A030,1,001-Courage & Conviction,4m 1sec,Crazy 8s,Big Live Nut Pack! (disc 1) (unknown),null,unknown
14068,13300-A067,10,010-Folaghe,2m 59sec,Fabrizio De Andre,Rimini (1978),null,Ita.
